id,company_name,firstname,lastname,email,phone,phone_secondary,website,google_maps_url,profession,niche,code_naf,forme_juridique,siret,siren,address,code_postal,city,departement,zone,source,status,date_creation_entreprise,prospect_created_at,notes,emails_found,email_quality,best_email,best_email_quality,pages_visited
69d55ae8-0565-4de4-920e-053fdfce737b,Corenov fenêtres portes portails,,,,0235722500,,http://corenov.net/,https://www.google.com/maps/place/Corenov+fen%C3%AAtres+portes+portails/data=!4m7!3m6!1s0x47e0de3a4c43f801:0x2b4f5e9d3d696638!8m2!3d49.4133326!4d1.0722665!16s%2Fg%2F1tf06z4f!19sChIJAfhDTDre4EcROGZpPZ1eTys?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,corenov@free.fr,medium,corenov@free.fr,medium,3
00bea61a-82cc-46bf-93b6-f5b6dea62743,JOLLIVET - EIC,,,,0241302572,,http://www.portail-jollivet.com/,https://www.google.com/maps/place/JOLLIVET+-+EIC/data=!4m7!3m6!1s0x48061484cbf63551:0x429411c4df1beec0!8m2!3d47.161188!4d-1.0513483!16s%2Fg%2F1tdf0qz6!19sChIJUTX2y4QUBkgRwO4b38QRlEI?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,,,,,5
f76aca46-8bfa-45ee-b317-72509af691f7,Les Clôtures Normandes - Clôture Portail Pergola Carport & Terrasse,,,,0662409097,,https://lecorre76.fr/fr,https://www.google.com/maps/place/Les+Cl%C3%B4tures+Normandes+-+Cl%C3%B4ture+Portail+Pergola+Carport+%26+Terrasse/data=!4m7!3m6!1s0x47e05196e6d896d9:0x5efcc3e97da905a6!8m2!3d49.4850847!4d0.526192!16s%2Fg%2F11j92bfyn9!19sChIJ2ZbY5pZR4EcRpgWpfenD_F4?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,lescloturesnormandes@gmail.com;help@partoo.fr,medium;low,lescloturesnormandes@gmail.com,medium,5
84d9c319-3b27-4722-bc3f-4e8981e932bd,BRISSET CLÔTURES/PORTAILS & PAYSAGES,,,,0232568980,,http://www.distributeur-cloture.com/,https://www.google.com/maps/place/BRISSET+CL%C3%94TURES%2FPORTAILS+%26+PAYSAGES/data=!4m7!3m6!1s0x47e102a97d49151f:0xd7080cc4e2ea1e9e!8m2!3d49.3590064!4d0.8761787!16s%2Fg%2F11fzb226y9!19sChIJHxVJfakC4UcRnh7q4sQMCNc?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,distributeurcloture@gmail.com,medium,distributeurcloture@gmail.com,medium,3
27e83be0-4519-4394-988d-6ee15affea7a,Espace Cour Aménagement extérieur,,,,0632904293,,http://www.espacecour.fr/?utm_source=gmb,https://www.google.com/maps/place/Espace+Cour+Am%C3%A9nagement+ext%C3%A9rieur/data=!4m7!3m6!1s0x4804551392f24b03:0x5aa9c93156d77179!8m2!3d46.7470926!4d-1.9042542!16s%2Fg%2F11g21rxkcj!19sChIJA0vykhNVBEgReXHXVjHJqVo?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,espacecour@gmail.com,medium,espacecour@gmail.com,medium,4
0e17c09e-5bd1-4bbc-9a0f-73ee5485a301,VJ Services Clôture Terrassement Maçonnerie,,,,0617623931,,https://www.vj-cloture-maconnerie.fr/,https://www.google.com/maps/place/VJ+Services+Cl%C3%B4ture+Terrassement+Ma%C3%A7onnerie/data=!4m7!3m6!1s0x47e111aa156f3e21:0xa84f39080ac6f5af!8m2!3d49.1494957!4d0.9174354!16s%2Fg%2F11fvlf66j7!19sChIJIT5vFaoR4UcRr_XGCgg5T6g?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,,,,,5
5e033454-2c17-4257-b0da-bd1c8ac3c18f,Timothée François,,,,0684347144,,https://www.tschoeppe.fr/tschoeppe/reseau-tschoeppe/votre-specialiste/portail-timothee-francois-14.html,https://www.google.com/maps/place/Timoth%C3%A9e+Fran%C3%A7ois/data=!4m7!3m6!1s0x88f78b5dcd610bab:0x1f1118af827fc3f0!8m2!3d49.0470607!4d0.2091729!16s%2Fg%2F11td4hn1ps!19sChIJqwthzV2L94gR8MN_gq8YER8?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,contact@tschoeppe.fr,high,contact@tschoeppe.fr,high,3
d6f6f302-308d-4776-b698-abe2df7e29e0,"Artisan Mayer Louis 76 - Élagage, Abattage, Dessouchage d'arbres - Taille Haies, pose Pelouse et Clôture",,,,0671325997,,https://arboristelagage-76.fr/,"https://www.google.com/maps/place/Artisan+Mayer+Louis+76+-+%C3%89lagage,+Abattage,+Dessouchage+d%27arbres+-+Taille+Haies,+pose+Pelouse+et+Cl%C3%B4ture/data=!4m7!3m6!1s0x47e1219c992edb47:0xfff52f42d2b9a693!8m2!3d49.3175062!4d1.0877463!16s%2Fg%2F11hfq_q0cj!19sChIJR9sumZwh4UcRk6a50kIv9f8?authuser=0&hl=fr&rclk=1",Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,contact@arboristelagage-76.fr,high,contact@arboristelagage-76.fr,high,3
34ad39f4-6460-4fc3-9bbc-c0a9cb28b044,IDVERDE CLOTURE,,,,0232536254,,https://idverde.fr/expertises/creation/clotures/,https://www.google.com/maps/place/IDVERDE+CLOTURE/data=!4m7!3m6!1s0x47e13374147aebd9:0x448913055d9be936!8m2!3d49.1874952!4d1.365774!16s%2Fg%2F11vhx36v06!19sChIJ2et6FHQz4UcRNumbXQUTiUQ?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,siege@idverde.com,low,siege@idverde.com,low,4
3c09ce0b-45d9-430d-8a0d-29d86cbf653b,Ets Ménagé Elagueur Saint Hilaire de Riez Paysagiste 85,,,,0643065525,,http://ets-menage.fr/,https://www.google.com/maps/place/Ets+M%C3%A9nag%C3%A9+Elagueur+Saint+Hilaire+de+Riez+Paysagiste+85/data=!4m7!3m6!1s0x2f662b690ac4f3d:0x961b187663981593!8m2!3d46.7433162!4d-1.8152068!16s%2Fg%2F11y32k3cgy!19sChIJPU-skLZi9gIRkxWYY3YYG5Y?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,,,,,5
46cd7862-7b4e-4286-a1b7-423de1290532,Biard Declercq TP,,,,0235509408,,https://www.travaux-publics-amenagement-exterieur-normandie.com/,https://www.google.com/maps/place/Biard+Declercq+TP/data=!4m7!3m6!1s0x47e0a98c3d3926df:0x718d0f25f65c7163!8m2!3d49.9735934!4d1.3430451!16s%2Fg%2F11vjtbx27l!19sChIJ3yY5PYyp4EcRY3Fc9iUPjXE?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,scierieducabalet@wanadoo.fr;contact@bd-tp.com;contact@mysite.com,medium;low;low,scierieducabalet@wanadoo.fr,medium,4
51f7c8b6-de43-4249-bf3f-41ac79bc43fc,Gueville Paysage Et Environnement,,,,0776819711,,http://www.gpe76.fr/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb,https://www.google.com/maps/place/Gueville+Paysage+Et+Environnement/data=!4m7!3m6!1s0x47e0975c36ca41f1:0x5eaa71740bab8986!8m2!3d49.8447231!4d1.0034963!16s%2Fg%2F1vspqssb!19sChIJ8UHKNlyX4EcRhomrC3Rxql4?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,gpe76contact@gmail.com,medium,gpe76contact@gmail.com,medium,3
beb5fd52-59d8-435e-8ff1-718b43be0e38,LIPPI Gaillon,,,,0232524318,,https://www.lippi.fr/eure-magasin-cloture-portail-gaillon/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/place/LIPPI+Gaillon/data=!4m7!3m6!1s0x47e130f52fa1d3bf:0x6fba7953855988ba!8m2!3d49.1432889!4d1.3116057!16s%2Fg%2F1vb9cbnb!19sChIJv9OhL_Uw4UcRuohZhVN5um8?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,brest@lippi.fr;contact.vvc@lippi.fr;dataprotection@lippi.fr,high;high;high,brest@lippi.fr,high,4
890cf7c6-2185-4358-b5e8-a531f3d561a9,Créatif Jardins - Léauté Ludovic,,,,0615874333,,https://www.creatif-jardins.fr/,https://www.google.com/maps/place/Cr%C3%A9atif+Jardins+-+L%C3%A9aut%C3%A9+Ludovic/data=!4m7!3m6!1s0x48059e967904a151:0x53493aba9284764c!8m2!3d47.152428!4d-1.9943574!16s%2Fg%2F11b6d41d2n!19sChIJUaEEeZaeBUgRTHaEkro6SVM?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,,,,,5
33c433ba-1609-4cca-855d-7935f0b71b03,ENTREPRISE LECOEUR ( Clôtures/Portails),,,,0688575433,,http://www.entreprise-lecoeur.fr/,https://www.google.com/maps/place/ENTREPRISE+LECOEUR+%28+Cl%C3%B4tures%2FPortails%29/data=!4m7!3m6!1s0x47e12b709a083095:0x12f1d97e23dc4071!8m2!3d49.2865574!4d1.3687648!16s%2Fg%2F11f54sgv49!19sChIJlTAImnAr4UcRcUDcI37Z8RI?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,contact@entreprise-lecoeur.fr,high,contact@entreprise-lecoeur.fr,high,5
fea9b0a3-4e1e-415a-905f-eb56f0696d1a,Les Menuiseries Conforts - Solabaie,,,,0298827884,,https://www.solabaie.fr/entreprise-menuiserie/finistere/pont-labbe/solabaie-pont-labbe-77/,https://www.google.com/maps/place/Les+Menuiseries+Conforts+-+Solabaie/data=!4m7!3m6!1s0x48172dc2690c4139:0x47d5cdc560ae86a8!8m2!3d47.8845691!4d-4.2141116!16s%2Fg%2F1wf3804f!19sChIJOUEMacItF0gRqIauYMXN1Uc?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,contact@atlantem.fr,low,contact@atlantem.fr,low,4
628e4db1-e7a9-43a7-a48e-d13a2c3a5cf8,Hinault Clotûres,,,,0665274941,,https://www.hinault-clotures.fr/,https://www.google.com/maps/place/Hinault+Clot%C3%BBres/data=!4m7!3m6!1s0x4811e10f815e5a57:0xb412076cbe31a65b!8m2!3d48.4172361!4d-2.8255737!16s%2Fg%2F11btly2vjg!19sChIJV1pegQ_hEUgRW6YxvmwHErQ?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,,,,,5
72ac10f3-f003-4e70-a9cf-7aeb973839ac,Enclame Aménagements,,,,0617997314,,http://enclame.fr/,https://www.google.com/maps/place/Enclame+Am%C3%A9nagements/data=!4m7!3m6!1s0x47e0bcffb169d5f7:0x543cb3a57979e0c1!8m2!3d49.8105312!4d1.1200284!16s%2Fg%2F11b6d94f9l!19sChIJ99Vpsf-84EcRweB5eaWzPFQ?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,contact@eric-herbomel.fr,low,contact@eric-herbomel.fr,low,4
e4be88c0-0044-49ef-94a3-181f1401c96b,Cedric maconnerie,,,,0776938846,,http://cedric-maconnerie.com/,https://www.google.com/maps/place/Cedric+maconnerie/data=!4m7!3m6!1s0x480f9c05a5b915c5:0xe26f855202d9647e!8m2!3d47.6578589!4d-2.0896846!16s%2Fg%2F11ldvw5mmt!19sChIJxRW5pQWcD0gRfmTZAlKFb-I?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,,,,,5
8c7bff1b-de70-409d-a61a-eaa8a1256ec1,ALLARD JARDIN GUERANDE,,,,0251732729,,https://www.entreprise-allard.com/,https://www.google.com/maps/place/ALLARD+JARDIN+GUERANDE/data=!4m7!3m6!1s0x48055d5194d627ad:0xf6a2feda4002ef76!8m2!3d47.327571!4d-2.416894!16s%2Fg%2F11fqbmxdnm!19sChIJrSfWlFFdBUgRdu8CQNr-ovY?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,marzan@allardjardin.fr,low,marzan@allardjardin.fr,low,4
377063c2-5edd-4fc8-9e3b-c7d928698ac7,Expert Fermetures à Baud,,,,0297511469,,http://www.expert-fermetures.com/,https://www.google.com/maps/place/Expert+Fermetures+%C3%A0+Baud/data=!4m7!3m6!1s0x481037417fba1ed3:0x64c5a33663b14e51!8m2!3d47.896558!4d-3.010268!16s%2Fg%2F1tdwv2fj!19sChIJ0x66f0E3EEgRUU6xYzajxWQ?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,baud@expert-fermetures.com;belz@expert-fermetures.com;guemene@expert-fermetures.com,high;high;high,baud@expert-fermetures.com,high,3
e1592932-c088-4939-a057-9f2d4f8f4ebe,Clôture C.N.E Clôture.Normande.Européenne,,,,0955337380,,https://cloture-cne76.fr/,https://www.google.com/maps/place/Cl%C3%B4ture+C.N.E+Cl%C3%B4ture.Normande.Europ%C3%A9enne/data=!4m7!3m6!1s0x47e1252d64314d87:0x8d42517e3cf7d458!8m2!3d49.367722!4d0.812798!16s%2Fg%2F11q8yf53z4!19sChIJh00xZC0l4UcRWNT3PH5RQo0?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,c.n.e.cloture@gmail.com,medium,c.n.e.cloture@gmail.com,medium,4
d76df110-0bdb-4cf7-8ad7-a00f0b39bb12,AUTOUR DE LA BRANCHE,,,,0251184808,,https://www.autourdelabranche.com/,https://www.google.com/maps/place/AUTOUR+DE+LA+BRANCHE/data=!4m7!3m6!1s0x48056defa30f7caf:0xdf8648b4c05215d7!8m2!3d47.1504226!4d-2.184407!16s%2Fg%2F11j65_hg9q!19sChIJr3wPo-9tBUgR1xVSwLRIht8?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,bienvenue@autourdelabranche.com;jean.dupont@gmail.com;jeremie@digitalux.io,high;medium;low,bienvenue@autourdelabranche.com,high,4
c18dd12f-6434-41e3-b3fc-aff95582a855,Vivier Clotures,,,,0240602413,,https://www.lippi.fr/loire-atlantique-magasin-cloture-portail-la-baule/,https://www.google.com/maps/place/Vivier+Clotures/data=!4m7!3m6!1s0x48055cf28554c09d:0x9b7c6698dc21c823!8m2!3d47.2974912!4d-2.3900629!16s%2Fg%2F11btm7t00j!19sChIJncBUhfJcBUgRI8gh3JhmfJs?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,brest@lippi.fr;contact.vvc@lippi.fr;dataprotection@lippi.fr,high;high;high,brest@lippi.fr,high,4
665fc118-0714-4158-99e4-05615b34d823,"Précisteel "" La créativité métallique sur-mesure ! """,,,,0298927644,,http://www.precisteel.fr/,https://www.google.com/maps/place/Pr%C3%A9cisteel+%22+La+cr%C3%A9ativit%C3%A9+m%C3%A9tallique+sur-mesure+!+%22/data=!4m7!3m6!1s0x4816d6cb2095567b:0xbee4408f88c526eb!8m2!3d48.0785456!4d-4.2950335!16s%2Fg%2F11bw8l_xpk!19sChIJe1aVIMvWFkgR6ybFiI9A5L4?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,,,,,5
686bf373-e7fb-4cc8-96d6-415fd25a621b,Artisan JAYAT,,,,0252566799,,http://jayat-espaces-verts.fr/,https://www.google.com/maps/place/Artisan+JAYAT/data=!4m7!3m6!1s0x480564a49163d4af:0x29df42648bcbdaf2!8m2!3d47.3419884!4d-2.1739543!16s%2Fg%2F11lzx0rg3s!19sChIJr9RjkaRkBUgR8trLi2RC3yk?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,,,,,5
7d2ce189-8e51-493f-9f68-c8e47220a28e,Acti Clôtures Fermetures Lorant,,,,0296335021,,http://www.portails-clotures-cotesdarmor.fr/,https://www.google.com/maps/place/Acti+Cl%C3%B4tures+Fermetures+Lorant/data=!4m7!3m6!1s0x480e1d946aa13f27:0x516715757f5457f4!8m2!3d48.4954815!4d-2.731948!16s%2Fg%2F11fsjcpppl!19sChIJJz-hapQdDkgR9FdUf3UVZ1E?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,acf.lorant@wanadoo.fr,medium,acf.lorant@wanadoo.fr,medium,4
b2dab8a6-6aef-4575-8d4f-6b6ad5acf919,Alu Bretagne service - Actipose Saint Brieuc,,,,0296511177,,http://www.alu-bretagne-service.fr/,https://www.google.com/maps/place/Alu+Bretagne+service+-+Actipose+Saint+Brieuc/data=!4m7!3m6!1s0x480e1a71a5a59a05:0xef4566c9b87fde55!8m2!3d48.4778028!4d-2.6184946!16s%2Fg%2F1tcwqjhk!19sChIJBZqlpXEaDkgRVd5_uMlmRe8?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,contact@alu-bretagne-service.fr,high,contact@alu-bretagne-service.fr,high,4
1e32eeeb-d620-414c-9f2a-2ef865dfab89,BSO - BRICO SERVICES OUEST,,,,0780966034,,https://bricoservicesouest.wixsite.com/bso-56,https://www.google.com/maps/place/BSO+-+BRICO+SERVICES+OUEST/data=!4m7!3m6!1s0x6b21b35d15cf259b:0x419b400b150acece!8m2!3d47.9550463!4d-3.2982194!16s%2Fg%2F11rnf0qjw3!19sChIJmyXPFV2zIWsRzs4KFQtAm0E?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,,,,,5
85b9d632-5285-4099-b91b-64c8e403507c,Crea Verde,,,,0637700382,,https://crea-verde.fr/,https://www.google.com/maps/place/Crea+Verde/data=!4m7!3m6!1s0x480ef76fa07a63f7:0x47aff4bb2ef336ef!8m2!3d48.2821347!4d-1.9872844!16s%2Fg%2F11vj33jq82!19sChIJ92N6oG_3DkgR7zbzLrv0r0c?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,contact@refpro.fr,low,contact@refpro.fr,low,4
1e9992da-8096-4959-bad5-6e7edc36458c,Clo 35,,,,0223373647,,https://www.clo35.fr/,https://www.google.com/maps/place/Clo+35/data=!4m7!3m6!1s0x480ec4927850cfaf:0x1a864891effdac54!8m2!3d48.2579428!4d-1.5998547!16s%2Fg%2F11gy0sls6d!19sChIJr89QeJLEDkgRVKz975FIhho?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,clo-35@clo35.fr,high,clo-35@clo35.fr,high,5
f190e2a4-9a87-40a2-8f92-11703590227d,A2F Automatismes et Fermetures du Finistère,,,,0298547448,,https://www.a2f-fermetures.fr/,https://www.google.com/maps/place/A2F+Automatismes+et+Fermetures+du+Finist%C3%A8re/data=!4m7!3m6!1s0x41085e5466765a77:0x582df7e17a887782!8m2!3d47.8935835!4d-4.0916164!16s%2Fg%2F11b6bf04t2!19sChIJd1p2ZlReCEERgneIeuH3LVg?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,contact@a2f-fermetures.fr;10contact@k-unique.com;contact@k-unique.com,high;low;low,contact@a2f-fermetures.fr,high,4
23ba56d3-1936-4922-b65a-c88b3f8ea77d,Portail + Portail - Clôture - Porte de garage - Pergola,,,,0299130226,,http://www.portail-plus.fr/,https://www.google.com/maps/place/Portail+%2B+Portail+-+Cl%C3%B4ture+-+Porte+de+garage+-+Pergola/data=!4m7!3m6!1s0x480ee76d30812d23:0x5d316986a2f39e1e!8m2!3d48.1751766!4d-1.7212936!16s%2Fg%2F11b6dtg2ly!19sChIJIy2BMG3nDkgRHp7zooZpMV0?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,portailplussg@groupe-broceliande.fr;webmaster@tevennec-digital.fr,low;low,portailplussg@groupe-broceliande.fr,low,4
32216c95-3ec7-47ff-b36f-e588e5fd9c88,Daniel Moquet signe vos clôtures - Ent. Trehin-Le Nozer,,,,0297087809,,https://www.moquet-clotures.com/cloture-portail/,https://www.google.com/maps/place/Daniel+Moquet+signe+vos+cl%C3%B4tures+-+Ent.+Trehin-Le+Nozer/data=!4m7!3m6!1s0x4811cd95781e4f61:0xbef9d8d5f601b9f0!8m2!3d48.0414569!4d-2.9671527!16s%2Fg%2F11hz9hxvy7!19sChIJYU8eeJXNEUgR8LkB9tXY-b4?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,,,,,5
f542f029-acb5-4147-959f-1be62f464e51,Daniel Moquet signe vos clôtures - Ent. Gingreau,,,,0228004913,,https://www.moquet-clotures.com/cloture-portail/,https://www.google.com/maps/place/Daniel+Moquet+signe+vos+cl%C3%B4tures+-+Ent.+Gingreau/data=!4m7!3m6!1s0x4805e9ed650bc21b:0xa18d1b0298f7370f!8m2!3d47.1421424!4d-1.525066!16s%2Fg%2F11ft88pcdm!19sChIJG8ILZe3pBUgRDzf3mAIbjaE?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,,,,,5
a67c9678-837a-46b9-8b7f-af15fdb7c75d,MF Menuiserie Générale,,,,0298975896,,http://www.facebook.com/pages/category/Product-Service/MF-Menuiserie-G-110969120333983/,https://www.google.com/maps/place/MF+Menuiserie+G%C3%A9n%C3%A9rale/data=!4m7!3m6!1s0x4810dfd4441a63b3:0xb0556727470aeee6!8m2!3d47.9063141!4d-3.8351657!16s%2Fg%2F11j2_wl1f1!19sChIJs2MaRNTfEEgR5u4KRydnVbA?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,,,,,5
45078a66-8d90-4089-bb5b-80dfd0754d97,PORTAILS 3D/ PHARE OUEST DISTRIBUTION,,,,0240397231,,http://www.phare-ouest-distribution.fr/,https://www.google.com/maps/place/PORTAILS+3D%2F+PHARE+OUEST+DISTRIBUTION/data=!4m7!3m6!1s0x48056fc40b88815f:0x52cb6ca9f7f3a77c!8m2!3d47.2338205!4d-2.152795!16s%2Fg%2F11dx8p1gz0!19sChIJX4GIC8RvBUgRfKfz96lsy1I?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,pod44@orange.fr,medium,pod44@orange.fr,medium,4
8d6ec293-8d71-455a-ac14-3d6134e85e9a,LS Terrassement,,,,0777785462,,http://www.facebook.com/LS-Terrassement-103562554485192,https://www.google.com/maps/place/LS+Terrassement/data=!4m7!3m6!1s0x48173325886e87cf:0x34b665ae34ccc13f!8m2!3d47.8224347!4d-4.2097074!16s%2Fg%2F11h91b7twl!19sChIJz4duiCUzF0gRP8HMNK5ltjQ?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,,,,,5
fe4224f5-73ff-4237-be46-1c7138d649b3,Portails de l'Atlantique,,,,0240368823,,http://www.portails-portes-nantes.fr/,https://www.google.com/maps/place/Portails+de+l%27Atlantique/data=!4m7!3m6!1s0x4805f13ef0a4d98d:0x26c1eccad4b84239!8m2!3d47.3406151!4d-1.542787!16s%2Fg%2F1tfjvngb!19sChIJjdmk8D7xBUgROUK41MrswSY?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,,,,,5
d76d39e7-20ee-4b38-b72c-375471105270,ALLARD Jardin,,,,0299909110,,http://www.entreprise-allard.com/,https://www.google.com/maps/place/ALLARD+Jardin/data=!4m7!3m6!1s0x480f8cc2c1ce86e1:0x192e757353d8531f!8m2!3d47.530228!4d-2.325488!16s%2Fg%2F1s04cdcpz!19sChIJ4YbOwcKMD0gRH1PYU3N1Lhk?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,marzan@allardjardin.fr,low,marzan@allardjardin.fr,low,4
b260f953-4fd4-4486-b2b6-16bb5532daae,Blain Clôture Aménagement,,,,0240795535,,http://redon-cloture-amenagement.com/,https://www.google.com/maps/place/Blain+Cl%C3%B4ture+Am%C3%A9nagement/data=!4m7!3m6!1s0x480f63d008740481:0x3be201a49c779d3c!8m2!3d47.4846262!4d-1.7540732!16s%2Fg%2F11c1xgtbh8!19sChIJgQR0CNBjD0gRPJ13nKQB4js?authuser=0&hl=fr&rclk=1,Entrepreneur,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,,,,,5
894b2720-bf79-4d14-9f8f-82b4bff0dde2,Créa'Paysage,,,,0240572760,,http://creapaysagesarl.site-solocal.com/,https://www.google.com/maps/place/Cr%C3%A9a%27Paysage/data=!4m7!3m6!1s0x48058bbd0fbdaaff:0x6553ee63fa0449aa!8m2!3d47.3793238!4d-1.7068499!16s%2Fg%2F1tks5ps_!19sChIJ_6q9D72LBUgRqkkE-mPuU2U?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,creapaysage44rm@orange.fr,medium,creapaysage44rm@orange.fr,medium,5
970a218c-dd81-482d-be08-1e47c93e590f,Kostum,,,,0298917301,,https://www.kostum.fr/,https://www.google.com/maps/place/Kostum/data=!4m7!3m6!1s0x4816d35120bb8713:0xef2ceff792b826d3!8m2!3d48.0966697!4d-4.2283853!16s%2Fg%2F11np3jw52q!19sChIJE4e7IFHTFkgR0ya4kvfvLO8?authuser=0&hl=fr&rclk=1,Entrepreneur spécialisé dans les clôtures,,,,,,,,,,,csv_import,nouveau,,2026-05-12 12:37,,accueil@cadiou.bzh,low,accueil@cadiou.bzh,low,4
