id,company_name,website,categorie,employees,revenue,city,region,description,emails_found,best_email,best_email_quality,phones_found,best_phone,status
21c9445774094237562d79a730d2a244,AFD,https://afd-verandas.com,Lumber and Other Construction Materials Merchant W,51-200,25M-75M,la châtre,,"Depuis 1993, AFD propose des prestations pour vos verandas, pergolas, menuiseries, volets, stores, portes et fenetres, portes de garages, portails, serrurerie, metallerie. Notre equipe de professionnels vous presente diverses realisations et vous guide dans le choix du projet repondant le mieux a vo",rgpd@afd-verandas.com;lachatre@afd-verandas.com,rgpd@afd-verandas.com,high,05 56 69 64 64,05 56 69 64 64,ok_both
40a2894b36eec62f17ef296f67b80976,AZUR DOMOTIC,https://azurdomotic.com,Construction,11-50,1M-5M,,,"AZUR DOMOTIC, les specialistes de la fermeture connectee dans votre region. AZUR DOMOTIC est une entreprise composee de 18 personnes, creee en janvier 2003, dont l'activite est l'installation et l'entretien de fermetures de tous types pour le batiment. De la maison individuelle, au commerce local, e",contact@azurdomotic.fr;cm2c@cm2c.net,contact@azurdomotic.fr,low,04 23 45 01 60;07 44 09 84 68;01 89 47 00 14,04 23 45 01 60,ok_both
cea2d49720b26a07a94586b014717928,Eurotech Security Montreuil,https://eurotechsecurity.fr,Construction,1-10,500K-1M,montreuil,île-de-france,"L'entreprise Eurotech Security propose l'installation d'alarme anti-intrusion, de systeme de controle d'acces, de motorisation en Ile-de-France.",eurotechpierre@gmail.com,eurotechpierre@gmail.com,medium,01 55 86 06 62,01 55 86 06 62,ok_both
6c5c8c063cc3c14a9fa5b4f6e3e0cde5,Vivre Nature Menuiserie,https://vivre-nature-menuiserie.com,Lumber and Other Construction Materials Merchant W,11-50,10M-25M,,,"Fondee en 2010 a Saint-Gilles pres de Rennes, Vivre Nature Menuiserie saffirme comme un acteur majeur de la menuiserie dans la region rennaise. Notre ambition, depuis l'origine, est de proposer des produits de qualite au meilleur prix, accompagnes d'un service complet. En 2022, nous avons etendu nos",,,,02 21 65 70 00,02 21 65 70 00,ok_phone
443bd92ea85d50db7c934248fffb7809,SAS Vincent CACCIATORE & Fils,https://cacciatore-btp.fr,Construction,11-50,1M-5M,aix-les-bains,auvergne-rhône-alpes,"Lentreprise Vincent CACCIATORE & Fils est lun des acteurs majeurs de la construction sur le bassin Aixois depuis plus de 50 ans. Grace aux competences des dirigeants ainsi que de ses collaborateurs, nous beneficions d'un savoir-faire reconnu et d'une experience de plusieurs decennies dans le secteur",,,,,,no_contact
9b21706d73498e62a3160fdbd7abc53f,LAMPERTICO,https://lampertico.fr,Construction,11-50,1M-5M,beard-geovreissiat,,"Realisation de charpente metallique, serrurerie metallerie et menuiserie acier/alu",contact@lampertico.fr;contact@metallerielampertico.fr;factory@xtra.industrial,contact@lampertico.fr,high,04 74 75 12 13;04 74 75 00 65,04 74 75 12 13,ok_both
f2d9e50a4048f30c325bed50edee9a33,Fédération du Bâtiment et des Travaux Publics de la Loire,https://btp42.fr,Construction,11-50,1M-5M,saint-étienne,,"La Federation du BTP de la Loire est une organisation professionnelle au service des entrepreneurs et artisans du BTP. Elle federe 800 entreprises qui emploient 10200 salaries. Notre role : informer, conseiller, accompagner, et defendre les entrepreneurs. C'est la force d'un reseau.",contact@d42.ffbatiment.fr,contact@d42.ffbatiment.fr,low,04 77 42 36 86,04 77 42 36 86,ok_both
d780a6a99b3bd2c715bcd02f58c1fa86,TUBAUTO,https://tubauto.fr,Construction,51-200,10M-25M,cedex,bourgogne-franche-comté,"TUBAUTO est une marque du groupe Hormann dediee exclusivement a la distribution de portes pour lhabitat aupres des negoces de materiaux. TUBAUTO Distribution commercialise des portes de garage (basculantes, sectionnelles, a enroulement et a deplacement lateral), motorisations, portes dentree et des ",info@tubauto.fr;support@ovh.com;compliance@hoermann.de,info@tubauto.fr,high,03 86 64 85 85;08 92 70 08 90;04 34 28 17 94;03 87 52 12 12;05 22 26 00 86,03 86 64 85 85,ok_both
e6da191b12048da53b87ac581ff0ff54,EVR ALU / Metalukit,https://evr-alu.fr,Construction,1-10,500K-1M,,,"Depuis pres de 10 ans EVR ALU est votre specialiste de l'aluminium. Fabricant et createur sur mesure de garde-corps, clotures et rampes d'escalier en aluminium. Notre equipe vous accompagne dans vos projets et vous conseille avec precision, en vous proposant du sur-mesure et en etant a l'ecoute de v",,,,03 29 31 32 00;03 29 37 31 17,03 29 31 32 00,ok_phone
3a308a5cb94f54cd21e850f4495e4e19,Atrius,https://atrius.fr/fr,Lumber and Other Construction Materials Merchant W,1-10,1M-5M,,,"Depuis plus de 30 ans, Atrius accompagne les menuisiers, agenceurs et professionnels du batiment en concevant des solutions en aluminium adaptees a leurs besoins. Notre savoir-faire nous permet de proposer des profiles sur mesure alliant qualite, durabilite et facilite dinstallation. Nos cinq gammes",,,,02 43 01 85 85,02 43 01 85 85,ok_phone
d680e2b87a971df148413993d89ce04b,HiC Construction / Création,https://hicconstruction.com,Construction,11-50,1M-5M,senlis,,"Societe H.I.C Construction. Construction et renovation. Specialise dans la maconnerie et lelectricite. Nous proposons a nos clients pour chaque marche signe de creation ou d'extension, de leur faire un accompagnement 3D gratuitement pour que l'immersion avant la realisation soit totale. Nhesitez pas",contact@hicconstruction.com;maxime.dufrene@hicconstruction.com,contact@hicconstruction.com,high,06 24 45 77 90,06 24 45 77 90,ok_both
05657e3c33cb4891c4d039eb10c4d3af,UNIV'R Fenêtres - Portails,https://univrmenuiserie.fr,Lumber and Other Construction Materials Merchant W,51-200,25M-75M,la rochelle,nouvelle-aquitaine,"UNIV'R Menuiserie - L'energie de vous satisf'R Chez UNIV'R Menuiserie, nous sommes la pour repondre a tous vos besoins en matiere de menuiserie professionnelle. Integree au sein du Groupe Ridoret en 2017, notre entreprise beneficie de l'expertise de marques renommees et offre des solutions sur mesur",contact@univrmenuiserie.fr,contact@univrmenuiserie.fr,high,05 49 81 81 81;05 46 81 81 81,05 49 81 81 81,ok_both
8dd592cbbcc7cf78234a1b5a9963e8be,Thomas Sograma Matériaux,https://thomas-sograma.com,Construction,51-200,10M-25M,andrézieux-bouthéon,auvergne-rhône-alpes,"Retrouvez tous les materiaux de construction pour particuliers et professionnels du batiment : gros uvre, second uvre, beton, isolation, assainissement, amenagement exterieur, etancheite, granulats, menuiserie, couverture, enduit de facade...",contact@thomas-sograma.com;r.dusart@thomas-sograma.com;contact@soft13.com;support@ovhcloud.com,contact@thomas-sograma.com,high,04 77 55 21 35;04 77 55 45 18;04 77 22 28 22;04 77 61 01 16;04 77 90 95 06,04 77 55 21 35,ok_both
eaf75515e95c8de8c95068d8b1980673,Sylneo,https://sylneo.com,Construction,11-50,1M-5M,,,"SYLNEO, est un fabricant francais dECO-MATERIAUX. Nous proposons des solutions damenagement exterieur, design : cloture, terrasse et bardage. Lentreprise sinscrit avec le soutien de lADEME dans un programme damelioration continue pour preserver notre environnement et developper des produits 100% rec",sylneo@sylneo.com;abc@xyz.com,sylneo@sylneo.com,high,02 51 66 34 53;02 51 66 50 38;09 54 43 67 20,02 51 66 34 53,ok_both
2ace7a8f53ff262dec3cfb50d6a66fd3,ORSOL,https://orsol.fr,Lumber and Other Construction Materials Merchant W,51-200,25M-75M,st quentin du dropt,,"ORSOL est leader francais dans la fabrication delements architecturaux haut de gamme en pierre reconstituee. Lentreprise propose une large collection de produits pour lhabitat et le jardin : parements muraux pour facades et murs interieurs, piliers de portail, chapeaux de murs... Creee en 1995, lent",contact@orsol.fr,contact@orsol.fr,high,,,ok_email
04b679751bde80adb31303ac0a0048f3,LIB INDUSTRIES,https://groupelib.com,Lumber and Other Construction Materials Merchant W,51-200,25M-75M,,,"Lib Industries, groupe familial, 10 sites industriels en France, developpe des produits et des solutions en beton et acier pour la construction : batiments individuels ou collectifs, amenagements exterieurs, travaux publics et genie civil. Nos gammes de produits : - Blocs beton - Planchers - Appuis ",contact@groupelib.com;recrutement@groupelib.com,contact@groupelib.com,high,,,ok_email
e1f10ae5321025a722d976be765ab56c,DUFAY MANDRE,https://dufaymandre.fr,Construction,51-200,10M-25M,chevry cossigny,,"Dufay-Mandre est une entreprise specialisee dans les travaux d'amenagements paysagers depuis plus de 40 ans. Avec le temps elle a su diversifier ses activites afin de repondre a la demande de ses clients. Aujourdhui, sa force est detre un interlocuteur privilegie aupres de nombreux clients pour lens",paysage@dufaymandre.fr,paysage@dufaymandre.fr,high,01 60 62 55 30;06 09 30 63 00,01 60 62 55 30,ok_both
18cd2c60bb6988f8f7bd1c48f50b5ff3,Landaise de Menuiserie,https://landaise-menuiserie.fr,Construction,51-200,10M-25M,mont-de-marsan,nouvelle-aquitaine,"Depuis 1968, Landaise de Menuiserie excelle dans l'art de la menuiserie ! Forts de plus de 50 ans d'experience, nous sommes presents a Mont de Marsan, Dax et Soustons, offrant a notre clientele regionale un savoir-faire remarquable et un engagement indefectible envers la satisfaction client. Notre e",montdemarsan@landaise-menuiserie.fr;digital@groupemen.fr,montdemarsan@landaise-menuiserie.fr,high,05 33 94 00 60;04 68 55 11 31;04 68 55 24 51,05 33 94 00 60,ok_both
6c14d387cf2b69fb0429cd36c0d947f7,BRETTES PAYSAGISTE,https://brettes-paysage.fr,Construction,51-200,10M-25M,mérignac,nouvelle-aquitaine,"Entreprise familiale despaces verts en Gironde Activites : Amenagements paysagers, clotures, maconneries paysageres, terrasses bois, piscines...",contact@brettes-paysagiste.fr;contact@xpweb.fr,contact@brettes-paysagiste.fr,low,05 56 68 91 13,05 56 68 91 13,ok_both
903cd0b4240490a4edc772a962174fc2,Nant'artisans,https://nant-artisans.com,Construction,11-50,1M-5M,,,"Bienvenue chez Nantartisans, entreprise de renovation pour les particuliers et les professionnels dans la region nantaise ! Expert des economies denergie et de la renovation, nous sommes certifies RGE (Reconnu Garant de lEnvironnement).  Un label qui vous permet de beneficier du : credit dimpot CITE",,,,09 81 31 67 47;02 28 03 82 83,09 81 31 67 47,ok_phone
4fe09b8056c24f4b2d734a08a425e2fd,SEDPA France S.A,https://sedpa.com,Lumber and Other Construction Materials Merchant W,51-200,25M-75M,perenchies,,"SEDPA has been specialised in the research, manufacture and development of sheets, thermoplastic films, and composite woods for industry, construction, DIY and communications since 1965. You can use our materials to roof, certainly but also to decorate, light up, divide, embellish, show off, protect",contact@sedpa.com;contact@webflow.com;hello@fw-bf.com,contact@sedpa.com,high,03 20 00 99 00,03 20 00 99 00,ok_both
dac674907626c24265625ca0e002f4f1,XB METAL,https://xbmetal-68.fr,Construction,1-10,500K-1M,breitenbach,,"XB METAL is a construction company based out of BREITENBACH HAUT RHIN RUE DE LA FILATURE, BREITENBACH, France.",,,,,,no_contact
3e6611f20b65b3d87e4ac77db19613ba,Garrouste Béton,https://garrouste-beton.fr,Lumber and Other Construction Materials Merchant W,11-50,10M-25M,ondes,occitanie,"Fondee en 1945, lentreprise Garrouste a demarre son activite par la production de granulats, en sapprovisionnant directement en matiere premiere au bord de la Garonne. Cette activite fondatrice a peu a peu evolue et lentreprise familiale est aujourdhui specialisee dans la fabrication de betons, gard",,,,06 37 79 82 51,06 37 79 82 51,ok_phone
b76d8baad10dc83b43c827a347ced1b5,Clôtures bataille,https://clotures-bataille.fr,Construction,11-50,1M-5M,pont audemer,,"Depuis 1936, l'entreprise Clotures Bataille intervient sur les departements du Calvados 14, Eure 27 et Seine Maritime 76. Notre equipe de professionnels de 25 personnes dynamiques et reactives saura vous conseiller lors de l'etablissement de devis gratuits et realiser vos chantiers selon vos attente",contact@clotures-bataille.fr,contact@clotures-bataille.fr,high,02 44 10 03 37,02 44 10 03 37,ok_both
2328e98d2ef0dde11205d89954c80d93,KINGPRO,https://kingpro.fr,Lumber and Other Construction Materials Merchant W,1-10,1M-5M,tourcoing,,"KINGPRO est le specialiste de la protection temporaire de chantier en FRANCE. Afin d'eviter les surcouts a la fin des travaux, il convient de proteger efficacement vos sols, vos murs, vos fenetres / menuiseries, vos portes et batis de porte, et autres mobiliers grace a des solutions adaptees et econ",email : info@kingpro.fr;info@kingpro.fr,email : info@kingpro.fr,high,03 62 10 94 08;03 66 72 59 05;09 72 10 10 07,03 62 10 94 08,ok_both
7159f1c5b8ec6e6b0af831b39c51957e,SAS Pro Tech Renov,https://protech-renov.fr,Construction,11-50,1M-5M,saint-avertin,,"Depuis plus de 20 ans Pro Tech Renov vous accompagne pour tous les travaux concernant la renovation de votre habitat. En tant que specialiste de la renovation energetique, Pro Tech Renov propose une large gamme dequipements, de produits et de services. Pour repondre a la demande de plus en plus croi",accueil@protech-renov.fr,accueil@protech-renov.fr,high,02 47 68 95 68,02 47 68 95 68,ok_both
db2c601f0a062423e0f968e288a26a0a,Pass'Réno Habitat - Professionnels,https://pro.passrenohabitat.fr,Construction,11-50,1M-5M,montreuil,,Pass'Reno Habitat est le service public de la Metropole du Grand Paris pour la renovation energetique de l'habitat individuel et micro-collectif. Plus d'informations pour les professionnels : https://pro.passrenohabitat.fr,administration@agence-mve.org,administration@agence-mve.org,low,01 42 87 13 55,01 42 87 13 55,ok_both
6b9694269bd2031c1b3aefd214c77378,EXTEND,https://extend.fr,Construction,11-50,1M-5M,lescure-d'albigeois,occitanie,"Bienvenue chez EXTEND, votre expert en extension, renovation et construction neuve de maisons, restaurants et hotels, fierement etabli en tant que leader sur le Tarn, l'Aveyron, le Tarn-et-Garonne et le toulousain.  Chez EXTEND, nous ne sommes pas simplement des constructeurs. Nous sommes des transf",,,,05 63 60 33 97,05 63 60 33 97,ok_phone
a0f81d35b0869f046a5ba86393c56cf0,Le Caillebotis Diamond,https://le-caillebotis-diamond.fr,Construction,51-200,10M-25M,glos,normandie,"En plus de 90 ans, Le Caillebotis Diamond est devenu le premier fabricant francais de Caillebotis Metal Presse. Un temoignage dexcellence et dinnovation. Present depuis 1933, Le Caillebotis Diamond a fait de la parfaite maitrise des techniques de fabrication et de la competence de ses collaborateurs",,,,,,no_contact
9d9c57ec535d98b50d57997b6ed4cb07,GF3M,https://gf3m.fr,Construction,51-200,10M-25M,caudrot,,"Depuis 1992, la SAS GF3M situee dans le sud gironde intervient dans la fabrication et la pose de metallerie acier, aluminium, inox (escalier, garde-corps, brise soleil ...), de menuiseries, murs rideaux, verrieres acier et aluminium dans toute la region Nouvelle Aquitaine. La conception et la realis",contact.gf3m@gf3m.fr;lucie.bellot@gmail.com,contact.gf3m@gf3m.fr,high,05 57 98 18 88;08 39 25 90 00,05 57 98 18 88,ok_both
cf54088f663807aff0772451ee3d6f58,VIVANBOIS,https://maison-en-bois-17.fr,Construction,11-50,1M-5M,jazennes,,Specialiste de la Construction Bois et de la Renovation Energetique. Vivanbois intervient sur la Charente Maritime et departement limitrophe.,contact@vivanbois.com,contact@vivanbois.com,low,05 46 92 69 70;05 03 37 61 00;08 99 70 17 61,05 46 92 69 70,ok_both
895da4c9a6b2683e03586f1852a324f9,MONACRO,https://monacro.com,Construction,1-10,500K-1M,monaco,,"MONACRO, est une entreprise familiale basee en Principaute de Monaco, specialisee dans les travaux dacces difficile, dits acrobatiques et le traitement de surfaces. Que vous soyez un professionnel ou un particulier, notre equipe met son agilite et son savoir-faire a votre disposition.",contact@monacro.com,contact@monacro.com,high,,,ok_email
408395aed769b9cd2c6bbf4551082a7b,Bemwood,https://bemwood.fr,Construction,1-10,500K-1M,le landreau,,"The BEMWOOD company specializes in the custom manufacture of exterior structures in wood and metal, such as wooden or metal walkways and bridges, pontoons, decks, urban furniture, guardrails, fencing, kiosks, booms ... Thus BEMWOOD carries out public facilities close to the environment both in sensi",contact@bemwood.fr;contact@dream-me-up.fr,contact@bemwood.fr,high,02 28 00 59 34;09 50 04 23 00,02 28 00 59 34,ok_both
2afc7592b8a2d02e18933bef542f28be,INOKER,https://inoker.fr,Construction,11-50,1M-5M,,,"Issu de la fusion de deux entreprises reconnues pour leur savoir-faire et leur notoriete sur le territoire Bretillien, le Groupe INOKER vous offre toutes ses competences pour reussir vos projets de renovation energetique. Vous souhaitez changer vos menuiseries ou remplacer votre systeme de chauffage",contact@agence-polux.fr,contact@agence-polux.fr,low,02 99 74 46 36;06 48 55 70 09,02 99 74 46 36,ok_both
a0a3468d62b2f926d204c02b43de6182,CARREL ENERGIES,https://carrel-energies.com,Construction,11-50,1M-5M,les avenières,,Nous sommes des specialistes du chauffage et plus particulierement des energies renouvelables. Nous ferons une analyse fine de la situation thermique de votre bien et vous proposerons la solution la plus adaptee a votre situation. Comme frigoriste aussi nous vous proposerons des solutions alternativ,contact@carrel-energies.com,contact@carrel-energies.com,high,04 74 33 60 56,04 74 33 60 56,ok_both
90b67ef1ab883ce91fcbe99b5ee0d3de,illiCO travaux Carquefou,https://illico-travaux.com/agence/illico-travaux-carquefou-blain-saint-etienne-de-montluc,Construction,1-10,500K-1M,,,"Confiez la realisation de tous vos travaux a Tony GUICHARD, responsable de lagence locale illiCO travaux Carquefou. Interlocuteur unique pour tous vos travaux, il vous accompagne dans tous vos projets de travaux de renovation maison et appartement, damenagement et dextension maison. Courtier en trav",communication@illico-travaux.com,communication@illico-travaux.com,high,06 49 30 90 87,06 49 30 90 87,ok_both
14b62d0528eb37e5b805276f0ca23e57,Gueules des Bois,https://gueules-des-bois.fr,Lumber and Other Construction Materials Merchant W,1-10,1M-5M,,,"Terrasse, Bardage, Cloture, Mobilier urbain, Mobilier d'aires de jeux, Studios en bois, Charpente, Fermettes, Mulch pour aires de jeux : vous avez trouve votre fournisseur ! Avec 45 000 grumes debitees tous les ans dans notre scierie en Moselle, 45 000 palettes reconditionnees tous les mois sur nos ",contact@gueules-des-bois.fr,contact@gueules-des-bois.fr,high,03 88 59 10 59;03 88 59 90 46;06 90 17 00 02,03 88 59 10 59,ok_both
e00927cb6a5203aa67427bb594a3303f,ICOFLUIDES Ingénierie,https://icofluides.fr,Construction,11-50,1M-5M,thorigne fouillard,,"Notre bureau d'etudes, specialiste des lots techniques (thermique, fluides et electricite) dans le batiment, vous propose une offre globale adapte a vos besoins. En collaboration avec l'equipe de maitrise d'uvre dont l'architecte, nous vous proposons un accompagnement technique et financier des l'or",,,,,,no_contact
220f2b105d60aa9a1887a8e3bf2029ba,TRAVAUX PUBLICS DU BLAVET,https://groupe-tpb.fr,Construction,51-200,10M-25M,baud,bretagne,TRAVAUX PUBLICS DU BLAVET est une societe holding administrant plusieurs entreprises de travaux publics en Bretagne,contact@groupe-tpb.fr;conseil@quintesis.com,contact@groupe-tpb.fr,high,02 97 08 06 24;02 97 40 42 09;02 97 08 06 21,02 97 08 06 24,ok_both
707b54ec4cce6d0305343ae24713546f,SARTHOU SAS,https://sarthou-menuiseries.fr,Construction,11-50,1M-5M,pau,nouvelle-aquitaine,"Specialiste : - Menuiseries exterieures et portails Pvc, bois et aluminium - Amenagements interieurs et agencement Intervention : 64-65-40",contact@sarthou-menuiseries.fr,contact@sarthou-menuiseries.fr,high,05 59 81 76 54,05 59 81 76 54,ok_both
4772ac7a687a8514524f7c1bf583a673,MCO - Menuiserie Charpente Orvaltaise,https://mco-menuiserie.com,Construction,51-200,10M-25M,orvault,,"L'entreprise MCO - Menuiserie Charpente Orvaltaise developpe un savoir-faire reconnu en menuiserie PVC, alu ou bois, volets roulants, clotures, fermetures, ossature bois... dans toute la France !",mco<mco@mcorvaltaise.fr>,,low,02 51 83 70 50;02 40 60 99 43;05 41 81 10 00,02 51 83 70 50,ok_both
f3d589dba1e2d5a6a8e8374c56b36de1,Métal Isère,https://metal-isere.fr,Construction,1-10,500K-1M,vizille,auvergne-rhône-alpes,"Nous sommes specialistes des metaux appliques a l'industrie, a la construction et au batiment.  Notre equipe polyvalente travaille aussi bien en production a latelier qua la pose sur chantier.",contact@metal-isere.fr;rgpd@futurdigital.fr,contact@metal-isere.fr,high,07 49 82 88 76;01 49 10 05 05;04 44 44 60 40;09 80 70 00 24,07 49 82 88 76,ok_both
60916fef609038f502b1325ec851dac4,Ma clôture SANIEZ,https://macloture-saniez.com,Construction,11-50,1M-5M,trith-saint-léger,hauts-de-france,"Ma cloture SANIEZ, filiale du Groupe SANIEZ est specialisee dans la fourniture et la pose de clotures, portails, portes de grage, garde-corps, carports, pergolas bioclimatiques pour les particuliers des Hauts-de-France. Nous avons une gamme complete de clotures et portails en acier, aluminium, compo",contact@macloture-saniez.fr,contact@macloture-saniez.fr,low,03 27 72 08 13;03 26 69 00 01;06 12 42 90 39,03 27 72 08 13,ok_both
dc41b2969cb5e458f8d564e7e539cd00,TECELEC SARL,https://tecelec77.fr,Construction,11-50,1M-5M,coulommiers,,"Nous vous proposons nos service d'electricite depuis 2011, situe a Coulommiers en Seine-et-Marne Marne, nous effectuons tous type de travaux electriques, que ce soit du domaine de l'electricite domestique, tertiaire mais aussi industriel. Nous realisons tous type de prestations, en partant des prest",contact@tecelec.eu,contact@tecelec.eu,low,01 64 75 41 63,01 64 75 41 63,ok_both
493c7884ee7a9ad00eecfe1922f6d484,SLPA Société Landaise de Profilage Acier,https://slpa-acier.fr,Wood Product Manufacturing,11-50,5M-10M,hagetmau,,"SLPA est une societe specialisee dans le profilage a froid. SLPA concoit et fabrique des produits d'agrofournitures pour la viticulture et l'arboriculture : piquets de vignes, tuteurs, TBar, poteaux, bacs a fraises... SLPA est sous traitant de l'industrie : projets solaires, batiment, carrosserie in",slpa@slpa-acier.fr;contact@slpa-acier.fr;estelle.rigo@slpa-acier.fr,slpa@slpa-acier.fr,high,05 58 44 50 52,05 58 44 50 52,ok_both
2d343297115cb1563b4a6dd0a6ab7d81,CICANORD,https://cicanord.fr,Construction,1-10,500K-1M,la madeleine,hauts-de-france,"Notre Entreprise Depuis sa creation en 2009, CICANORD accompagne ses clients sur leurs projets de construction et damenagement en assurant des missions dOrdonnancement, le Pilotage et la Coordination (OPC), dAssistance a Maitrise dOuvrage (AMO) et de Direction de lExecution des Travaux (DET). Les me",contact@cicanord.fr;candidatures@cicanord.fr;recrutement@cicanord.fr,contact@cicanord.fr,high,03 20 74 00 73;06 60 93 97 58,03 20 74 00 73,ok_both
6dd18d8803b5ec19752a16d1b7546f56,ARMORY - Menuiseries Bretonnes,https://armory.bzh,Construction,51-200,10M-25M,bain de bretagne,,"ARMORY, specialisee dans la fabrication et la pose de menuiseries exterieures, est nee de lunion de 2PL et TecniLogis. La mise en commun de leurs competences a pour objectif de vous proposer un savoir-faire de qualite a travers une prestation complete : conseil, etude, fabrication et installation de",,,,02 99 17 04 97,02 99 17 04 97,ok_phone
52ee96f4dd660f06545d94828cfb2296,BJ CONNECT 42,https://bjconnect42.com,Construction,1-10,500K-1M,st chamond,,"Electricite batiment, tertiaire et industrielle Domotique, GTB Alarme Intrusion, videosurveillance et controle d'acces Photovoltaique et infrastructures de recharge pour vehicules electriques",,,,06 12 11 12 90,06 12 11 12 90,ok_phone
954dffffdf8ea657abd22c1011294066,Eurofence Scop,https://eurofence.pro,Lumber and Other Construction Materials Merchant W,51-200,25M-75M,doulevant-le-chateau,,"UN SAVOIR-FAIRE :  La conception, la fabrication et la vente de clotures industrielles et de portails metalliques  EUROFENCE SCOP est aujourdhui un des acteurs principaux du marche de la cloture aupres des professionnels. EUROFENCE SCOP repond largement a toutes les problematiques de la protection p",info@eurofence.pro;bruno.caille@eurofence.pro;lydie.maigrot@eurofence.pro;severine.herry@eurofence.pro;pierre.labrune@eurofence.pro,info@eurofence.pro,high,03 25 07 36 00,03 25 07 36 00,ok_both
5aa918c671d1296d700083aee39fdc27,CLOTURES MICHEL WILLOQUAUX,https://groupe-cw.fr,Construction,51-200,10M-25M,tressin,,"CLOTURES MICHEL WILLOQUAUX est un fabricant francais de clotures et portails depuis 60 ans. Nous concevons, fabriquons, commercialisons et installons tous types de clotures et portails sous nos marques CLONOR, CLOTURENLIGNE, CLOWILL et CLOLYS. Nous disposons d'une gamme standard et sur mesure pour s",stockage@groupe-cw.com,stockage@groupe-cw.com,low,03 20 41 31 21;03 20 79 04 24;03 20 64 08 96;03 26 35 93 18;03 20 41 29 76,03 20 41 31 21,ok_both
1283422ca40ab3fd0d7acc431bd5260f,ROLLING CENTER FRANCE,https://rollingcenter-france.fr,Lumber and Other Construction Materials Merchant W,1-10,1M-5M,arnas,auvergne-rhône-alpes,"Distributeur francais exclusif de la marque Rolling Center, nous sommes specialises depuis 20 ans dans les accessoires de portails, portes et garde-corps industriels. Egalement distributeur de LOCINOX (le plus important de France), de TIRARD, de WOLFSGRUBER et de FARAONE pour apporter aux profession",,,,,,no_contact
bd05513d55476434b556ad853075bcc5,AXEL FERMETURES,https://axelfermetures.com,Construction,51-200,10M-25M,ploudaniel,,"Specialiste des ouvertures PVC et aluminium, Axel Fermetures vous propose une large gamme de fenetres, portes, portes de garage et portails. 9 agences dans le Finistere et les Cotes d'Armor :Ploudaniel, Brest, Quimper, Crozon, Lannion,Guingamp, Morlaix, Saint Pol de Leon et Saint Renan Pour plus d'i",contact@axelfermetures.com;contact@komelya.fr,contact@axelfermetures.com,high,02 98 83 63 03;02 98 00 79 13,02 98 83 63 03,ok_both
b397ae552ca79b99176692ff810e8f51,DL Menuiserie,https://dlmenuiserie.fr,Lumber and Other Construction Materials Merchant W,51-200,25M-75M,le taillan médoc,,"DL Menuiserie accompagne depuis 1993 les particuliers et les professionnels dans leurs projets de menuiseries sur-mesure, en neuf comme en renovation. Fort dun savoir-faire reconnu et dune expertise technique pointue, nous proposons une large gamme de solutions pour lhabitat : fenetres, volets roula",alert@influa.com,alert@influa.com,low,,,ok_email
ec4f487fb2f86c9a2015f3586c94ab72,Club BTP 06,https://clubbtp06.com,Construction,11-50,1M-5M,,,"Le Club BTP 06 regroupe tous les acteurs en lien avec le secteur de la construction. Cree pour faciliter les contacts et la mise en reseau entre des entreprises en relation avec le secteur de la construction et les professionnels du BTP, le Club BTP 06 a pour vocation daccroitre la notoriete de ses ",contact@clubbtp06.com,contact@clubbtp06.com,high,06 22 69 62 75,06 22 69 62 75,ok_both
e6bd743311fe83010b909efb02104b9e,Robin Ducrot Metallerie,https://robin-ducrot-metallerie-auxerre.fr,Construction,11-50,1M-5M,pourrain,,"L'entreprise Robin Ducrot Metallerie, vous propose grace a ses 22 ans d'experience, des realisations originales et uniques sur mesure ou sur modele. Afin de satisfaire sa clientele au maximum, notre service commercial prend contact avec vous afin de proposer un projet adapte a votre interieur ou ext",accueil@rdm89.fr;contact@visicod.com;rgpd@visicod.com,accueil@rdm89.fr,low,03 86 41 06 89,03 86 41 06 89,ok_both
211709c337a4d7b0a71947462e77e5ee,SAS ERIC LEQUERTIER,https://ericlequertier.com,Construction,11-50,1M-5M,saint jouan des guerets,,"ERIC LEQUERTIER, Architecte paysagiste, s'est Implante en 1983. Son expertise et son souci de transformer votre jardin en un lieu d'exception qui vous ressemble l'a conduit en 1989 a passer une these sur la renovation des jardins. Depuis 1991, il a developpe le secteur piscine et spas sur la region ",,,,,,no_contact
3a7663be4446ee23db85cc47ef5dde86,ANCHETTI_GEDIMAT_GEDIBOIS_BPAI,https://gedimat.fr/index.php?magdest=1546,Wood Product Manufacturing,51-200,10M-25M,ajaccio,,"Destine aux particuliers et professionnels, GEDIMAT est le plus grand groupement de commercants en materiaux et outils de construction en France. GEDIMAT propose une des plus larges gammes de produits, avec plus de 50 000 produits sur stock Gedimat est le moteur de vos recherches pour donnez vie a v",,,,01 47 58 09 09,01 47 58 09 09,ok_phone
e07bd4e4f82b0c41597c20a1b24788d6,Gedimat Boulard Verdier,https://gedimat.fr,Wood Product Manufacturing,51-200,25M-75M,clermont ferrand,,"Enseigne de materiaux et d'equipements, pour la maison a destination des particuliers et des professionneles, Gedimat Boulard Verdier fournit des solutions techniques de pointe depuis plus de 50 ans",,,,01 47 58 09 09,01 47 58 09 09,ok_phone
