id,company_name,website,categorie,employees,revenue,city,region,description,emails_found,best_email,best_email_quality,phones_found,best_phone,status
df3ee9e29cf29d4f2f67c2bb6fa1ca4b,Reynaers Aluminium France,https://reynaers.fr,Lumber and Other Construction Materials Merchant W,51-200,25M-75M,lieusaint,,"Chez Reynaers Aluminium France, lhumain est au cur de notre reussite. Notre ambition : batir la meilleure equipe, guidee par nos valeurs : Audace, Bienveillance, Passion et Union. Le bien-etre de nos equipes est essentiel. Cette approche a ete reconnue par notre certification Great Place To Work, ga",,,,,,no_contact
9df725f6e70d3d38594b39e40465bf99,Pacotte & Mignotte - PM Industrie,https://pacotte-mignotte.fr,Construction,51-200,10M-25M,dijon,,"CONSEILLER - FABRICANT - POSEUR 1er fabricant de Bourgogne Franche Comte. Dijon / Chalon/ Besancon. Principalement a destination des particuliers, nous sommes aussi presents sur l'activite chantiers en neuf et en renovation.",contact@pacotte-mignotte.fr;contact@pm-i.fr;lafenetre@pm-i.fr,contact@pacotte-mignotte.fr,high,03 80 71 32 32;03 80 78 40 40;03 45 21 54 02,03 80 71 32 32,ok_both
99e418a63b3f24da37691a869764fac1,GEDIMAT (GROUPE PARALLIANCE),https://gedimat.fr,Lumber and Other Construction Materials Merchant W,11-50,10M-25M,baie mahault,,"Filiales du Groupe PARALLIANCE, chaque point de vente GEDIMAT ANTILLES propose des solutions concretes en matiere de construction, damenagement et de renovation. Bienvenue au sein du GROUPE PARALLIANCE , acteur incontournable et en pleine expansion de la distribution de produits pour le batiment aux",,,,01 47 58 09 09,01 47 58 09 09,ok_phone
d4d5accafc5e255f7b6ae7ca5ec49260,BigMat Germat Cussenot,https://bigmat.fr/adherent/germat-cussenot,Lumber and Other Construction Materials Merchant W,51-200,25M-75M,,,"Negoce de materiaux de construction et de renovation, multi-specialiste du batiment. Nous, Cooperateurs de la SCOP Germat Cussenot, au service de nos clients particuliers et professionnels. Notre mission = les accompagner dans leurs projets pour trouver ensemble les bonnes solutions. Le respect est ",,,,03 29 38 04 53;03 29 29 78 17;03 29 24 16 03;03 29 63 08 97;03 29 24 99 13,03 29 38 04 53,ok_phone
7d8dc002d2021636a2a2afa16791a96d,JERREL - Portails & clôtures,https://jerrel.fr,Construction,11-50,1M-5M,,,"JERREL, fabricant francais de portails, portillons et clotures, sur mesure, en aluminum et PVC.",,,,,,no_contact
5afff0c232d42bb614adb5dbd971ec3e,FARS.MENUISERIE,https://fars.fr,Construction,11-50,1M-5M,cleres,normandie,"""La societe FARS situee a Cleres (Seine-Maritime), a ete creee en 2005. Elle est constituee : . de plusieurs equipes de pose . dun service technique, . dun service apres-vente . dun service commercial . dun atelier de fabrication aluminium . d'une equipe de macons, de plaquistes et de charpentiers. ",design@sarahkugel.com;contact@gaylordjulien.dev,design@sarahkugel.com,low,02 35 76 82 05;06 47 14 96 98;06 38 30 03 35;09 73 80 00 12,02 35 76 82 05,ok_both
2de560c9be92caf48634b310d482e361,Perin Urvoy Préfa,https://urvoyprefa.fr,Lumber and Other Construction Materials Merchant W,11-50,10M-25M,bégard,bretagne,"Lentreprise Perin Urvoy Prefa, situee a Begard dans le departement des Cotes dArmor. Specialise dans la fabrication de vos produits beton pour lassainissement, le funeraire, les travaux publics, les clotures, les produits denvironnement, la prefabrication lourde et les longrines isolees.",,,,02 96 45 21 17;02 96 45 29 91,02 96 45 21 17,ok_phone
39ae93e3f1997915129cc641d7473e6d,SARL ARRIBOT AROM,https://arribot.fr,Construction,11-50,1M-5M,brax,,Fabrication de menuiserie aluminium - made in 47 Fabrication de metallerie et serrurerie - made in 47 Fermeture de Batiment Stores interieurs et exterieurs,contact@arribot.fr,contact@arribot.fr,high,05 53 96 87 80,05 53 96 87 80,ok_both
2fe61d0f1cbe0ec21514fce64d532b4c,GRILLAGES BROSSARD,https://grillages-brossard.fr,Wood Product Manufacturing,1-10,500K-1M,messimy,auvergne-rhône-alpes,"Grillages Brossard, votre fabricant de grillages et clotures depuis plus de 130 ans sur le Grand Lyon et la region Rhone Alpes ! Integree au groupe SBFM en 2020, notre equipe vous accompagne dans vos projets d'amenagements exterieurs avec savoir-faire et passion.",,,,04 78 45 15 32;04 78 45 60 65,04 78 45 15 32,ok_phone
da0773f6a91efb2d7954c8cae9b9a656,BOSMY - NORMACLO,https://normaclo.com,Construction,51-200,10M-25M,andé,,"BOSMY est le fabricant de clotures et de portails en acier de la marque normaclo diffusee nationalement aupres de professionnels poseurs. Nous travaillons avec les industries, les professionnels du batiment et du paysage, les collectivites, les bailleurs sociaux et les particuliers...Nous avons deve",,,,,,no_contact
