id,company_name,phone,best_email,best_email_quality,dirigeant_prenom,dirigeant_nom,dirigeant_full,dirigeant_source,ville,niche,niche_source_csv,competitors_count_lsa,google_rating,google_review_count,category_google,website,google_maps_url,code_naf,siret,date_creation,tranche_effectif
8be40478-4ba5-48fa-b531-9f6682d69a6e,Veranda Design,0164256590,contact@veranda-design77.fr,high,Lorentina,Da Silva Fernandes,LORENTINA DA SILVA FERNANDES (RODRIGUEZ FREITAS),siret_insee,Yebles,bardage,bardage,2,4.5,41,Atelier de menuiserie,https://www.veranda-design77.fr/,https://www.google.com/maps/place/Veranda+Design/data=!4m7!3m6!1s0x47ef549be1ea595b:0xf75fe2ba78de3385!8m2!3d48.6362705!4d2.7813164!16s%2Fg%2F1tfkvn4d!19sChIJW1nq4ZtU70cRhTPeeLriX_c?authuser=0&hl=fr&rclk=1,43.32A,49163434100037,2006-08-24,03
39a48a55-695d-4362-9782-dfff767ddbb6,AIRR,0169436003,airr@airr.fr,high,,,,,Corbeil-Essonnes,bardage,bardage,2,4.8,56,Entrepreneur spécialisé dans l'isolation,http://airr.fr/,https://www.google.com/maps/place/AIRR/data=!4m7!3m6!1s0x47e5e1660a136519:0x39df4cb09119b4e7!8m2!3d48.6268676!4d2.5168644!16s%2Fg%2F1tsr2hk8!19sChIJGWUTCmbh5UcR57QZkbBM3zk?authuser=0&hl=fr&rclk=1,,,,
e7dd0e86-22a4-4acb-92b4-bbf48578698d,Renove Concept Melun,0164879042,contact@renove-concept.com,high,,,,,Melun,bardage,bardage,2,5.0,4,Entreprise de construction,http://www.renove-concept.com/,https://www.google.com/maps/place/Renove+Concept+Melun/data=!4m7!3m6!1s0x47e5fa7f0936b23b:0x8760398e2c6935d8!8m2!3d48.5337782!4d2.6786277!16s%2Fg%2F11clwkfw02!19sChIJO7I2CX_65UcR2DVpLI45YIc?authuser=0&hl=fr&rclk=1,,,,
1e0016e6-874e-45a3-8410-8574e3845d69,TONI CAZEAUD,0756883837,couvreur.seineetmarne77@gmail.com,medium,Toni,Cazeaud,TONI CAZEAUD (CAZEAUD),siret_insee,Limeil-Brevannes,bardage,bardage,2,5.0,57,Couvreur,https://couvreur-seineetmarne77.fr/,https://www.google.com/maps/place/TONI+CAZEAUD/data=!4m7!3m6!1s0x47e5e5d563cbb68b:0xf946e20663cc30a3!8m2!3d48.5555229!4d2.5838958!16s%2Fg%2F11lqnjnzct!19sChIJi7bLY9Xl5UcRozDMYwbiRvk?authuser=0&hl=fr&rclk=1,43.39Z,42924523600022,2000-01-20,NN
26458e5a-ce91-4486-a6d2-6a4ef912d2c6,Renove Toiture,0650875483,paulrenovetoiture@gmail.com,medium,,,,,Melun,bardage,bardage,2,4.8,17,Couvreur,https://renove-toitures.fr/?utm_source=gmb,https://www.google.com/maps/place/Renove+Toiture/data=!4m7!3m6!1s0x8f7c6c81947805f1:0xf9e34cf087f7246d!8m2!3d48.6189909!4d2.9756834!16s%2Fg%2F11r_dn_2b_!19sChIJ8QV4lIFsfI8RbST3h_BM4_k?authuser=0&hl=fr&rclk=1,,,,
ad0f715b-e083-4a07-9f4a-66f3488f46fd,LB Concept,0134108440,contact.lbconcept@gmail.com,medium,,,,,Bezons,bardage,bardage,1,4.6,17,Entreprise de construction,https://www.lbconcept.net/?utm_source=gmb,https://www.google.com/maps/place/LB+Concept/data=!4m7!3m6!1s0x47e6637d7416a43d:0x569d964ca1f1f0c7!8m2!3d48.9182622!4d2.2110551!16s%2Fg%2F11flt309j0!19sChIJPaQWdH1j5kcRx_DxoUyWnVY?authuser=0&hl=fr&rclk=1,,,,
c41b6302-7ec1-4116-bc39-a1f41a38599c,Alliance Rénovation 41 Couvreur Blois,0778406003,micheletjohnny0@gmail.com,medium,,,,,Blois,bardage,bardage,2,4.9,44,Couvreur,https://www.alliance-renovation-41-artisan.fr/?utm_source=gmb,https://www.google.com/maps/place/Alliance+R%C3%A9novation+41+Couvreur+Blois/data=!4m7!3m6!1s0x47e357ad5bb78055:0x748c9e558bdf6a0e!8m2!3d47.5836663!4d1.3049515!16s%2Fg%2F11s7qsk68h!19sChIJVYC3W61X40cRDmrfi1WejHQ?authuser=0&hl=fr&rclk=1,,,,
16448f72-a50b-4726-948a-5c69c1a24f97,Michelet Matt Couverture,0626708411,mmtoiturerenov@gmail.com,medium,Matt,Michelet,MATT MICHELET (MICHELET),siret_insee,Blois,bardage,bardage,2,4.8,54,Couvreur,http://www.michelet-matt-couverture.fr/,https://www.google.com/maps/place/Michelet+Matt+Couverture/data=!4m7!3m6!1s0x47e3577599f26b39:0x96959d4e0475b4c1!8m2!3d47.5834661!4d1.3052418!16s%2Fg%2F11fj6vrkwk!19sChIJOWvymXVX40cRwbR1BE6dlZY?authuser=0&hl=fr&rclk=1,43.91B,83931862300023,2018-05-02,NN
08c1dc45-1b63-4680-ad4d-68c5de721612,ETS Grateau Couverture,0638489009,etsgrateau95@gmail.com,medium,,,,,Bezons,bardage,bardage,1,4.9,30,Couvreur,https://contact.ets-grateau.site/,https://www.google.com/maps/place/ETS+Grateau+Couverture/data=!4m7!3m6!1s0x47e665d7aacab43d:0x561a68e6db0f3b46!8m2!3d48.9291328!4d2.2143526!16s%2Fg%2F11kc3s3why!19sChIJPbTKqtdl5kcRRjsP2-ZoGlY?authuser=0&hl=fr&rclk=1,,,,
038588d6-4923-493c-94ff-1d1b05ee8826,Couvreur Bezons | Robert Couverture | Ravalement Façade & Toitures,0615855199,davybindepro@gmail.com,medium,,Robert,Robert,mentions_legales,Bezons,bardage,bardage,1,4.7,63,Couvreur,https://robertcouverture.fr/,https://www.google.com/maps/place/Couvreur+Bezons+%7C+Robert+Couverture+%7C+Ravalement+Fa%C3%A7ade+%26+Toitures/data=!4m7!3m6!1s0x47e665b62980eae1:0x54a4199c5449b8d8!8m2!3d48.9360027!4d2.210309!16s%2Fg%2F11f612x6m5!19sChIJ4eqAKbZl5kcR2LhJVJwZpFQ?authuser=0&hl=fr&rclk=1,,,,
9dbd8cae-de56-4cb7-8ad0-b6b5d918af1f,LVPE Les Vrais pros de l’Étanchéité,0641522266,lvpetancheite@outlook.com,medium,,,,,Bezons,bardage,bardage,1,4.9,32,Couvreur,https://lvpe.fr/,https://www.google.com/maps/place/LVPE+Les+Vrais+pros+de+l%E2%80%99%C3%89tanch%C3%A9it%C3%A9/data=!4m7!3m6!1s0x47e6673faf4cd4d9:0xf10997da8aa206bd!8m2!3d48.9443426!4d2.213857!16s%2Fg%2F11fjyw2hrp!19sChIJ2dRMrz9n5kcRvQaiitqXCfE?authuser=0&hl=fr&rclk=1,,,,
df204cc9-657b-42e5-bd57-3d2ff206d3e3,Bigot et Fils,0254810245,sarl.bigot@wanadoo.fr,medium,,,,,Blois,bardage,bardage,2,5.0,5,Couvreur,http://www.bigot-toiture.com/,https://www.google.com/maps/place/Bigot+et+Fils/data=!4m7!3m6!1s0x47e4bccf6b298961:0xefa39f47ecd39796!8m2!3d47.7139093!4d1.5130358!16s%2Fg%2F1tfcbgmg!19sChIJYYkpa8-85EcRlpfT7Eefo-8?authuser=0&hl=fr&rclk=1,,,,
f2421bf8-726f-4371-b05c-abce163e5d3c,Ararat,0254442675,contact@ararat41.com,low,Karen,Grigorian,KAREN GRIGORIAN (GRIGORIAN),siret_insee,Blois,bardage,bardage,2,4.6,11,Entrepreneur spécialisé dans l'isolation,http://www.ararat41-construction-renovation-blois.fr/,https://www.google.com/maps/place/Ararat/data=!4m7!3m6!1s0x47e357f3fa0cced3:0x91996f4c8458ae8!8m2!3d47.6076338!4d1.324034!16s%2Fg%2F1tq6jcd9!19sChIJ084M-vNX40cR6IpFyPSWGQk?authuser=0&hl=fr&rclk=1,43.99C,49296596700044,2006-11-20,11
1e989117-68fb-4632-93db-a8439f89b176,Dégremont rénovation Meudon,0661416693,a.degremont@hotmail.fr,medium,,,,,Meudon,bardage,bardage,2,4.9,32,Entrepreneur spécialisé dans l'isolation,https://www.renovation-meudon.fr/contact-devis-gratuit-peinture-parquet-meudon-92190-92360,https://www.google.com/maps/place/D%C3%A9gremont+r%C3%A9novation+Meudon/data=!4m7!3m6!1s0x47e67af7ef3ebb77:0xedae6115d123ab9e!8m2!3d48.8140694!4d2.2481906!16s%2Fg%2F11g_qpx1p9!19sChIJd7s-7_d65kcRnqsj0RVhru0?authuser=0&hl=fr&rclk=1,,,,
199c8cb1-2e98-457b-ac09-89186a23df6f,Allo Mario,0666894073,contact@refpro.fr,low,,Bouffart,Bouffart,mentions_legales,Rennes,chauffagiste,chauffagiste,2,4.5,137,Plombier,http://www.allomario.fr/,https://www.google.com/maps/place/Allo+Mario/data=!4m7!3m6!1s0x480ede2b3edd6663:0x11b95ca28f775e92!8m2!3d48.1084803!4d-1.6923843!16s%2Fg%2F1tx14s1k!19sChIJY2bdPiveDkgRkl53j6JcuRE?authuser=0&hl=fr&rclk=1,,,,
cbcca8d3-0829-45a6-b5ef-39b1c4b85da9,jbmlg installation vmc - reparation vmc -maintenance vmc meudon,0189705631,info@jbmlg-isolation-exerieur-meudon.com,high,,,,,Meudon,bardage,bardage,2,5.0,19,Entrepreneur spécialisé dans l'isolation,https://jbmlg-isolation-exerieur-meudon.com/,https://www.google.com/maps/place/jbmlg+installation+vmc+-+reparation+vmc+-maintenance+vmc+meudon/data=!4m7!3m6!1s0x47e67b7bfc7defff:0xbf765454a4807fc!8m2!3d48.8122686!4d2.2385083!16s%2Fg%2F11y7thv7ln!19sChIJ_-99_Ht75kcR_AdISkVl9ws?authuser=0&hl=fr&rclk=1,,,,
4d2f80f9-cdc5-4107-a31f-256f2ca82d77,CANTIN S.A.S - couverture zinguerie,0660431309,contactgabrimi@gmail.com,medium,Pierre-Elie,Gossé,Pierre-Elie Gossé,mentions_legales,Meudon,bardage,bardage,2,5.0,17,Entrepreneur spécialisé dans l'isolation,https://societe-cantin.fr/,https://www.google.com/maps/place/CANTIN+S.A.S+-+couverture+zinguerie/data=!4m7!3m6!1s0x47e67be0975c0dcf:0x5df92da714306c37!8m2!3d48.8154863!4d2.249001!16s%2Fg%2F11l2by6ff_!19sChIJzw1cl-B75kcRN2wwFKct-V0?authuser=0&hl=fr&rclk=1,,,,
461f9ec4-5e83-4212-b02c-344af883f16f,ST COUVERTURE,0601167344,stcouverture.idf@gmail.com,medium,Smiley,Toutain,SMILEY TOUTAIN,siret_insee,Bezons,bardage,bardage,1,4.9,40,Couvreur,https://st-couverture-95.fr/,https://www.google.com/maps/place/ST+COUVERTURE/data=!4m7!3m6!1s0x47e6651cabcd90b3:0x8123bec3e8a7b435!8m2!3d48.931571!4d2.2238509!16s%2Fg%2F11yldg83h3!19sChIJs5DNqxxl5kcRNbSn6MO-I4E?authuser=0&hl=fr&rclk=1,43.91B,94011489500029,2025-01-27,NN
182b6b84-63c2-4365-a47d-6a823a7eb02e,Penia P,0160651546,gmaziol@hotmail.com,medium,,,,,Melun,bardage,bardage,2,4.9,7,Couvreur,https://penia-couverture-melun.fr/,https://www.google.com/maps/place/Penia+P/data=!4m7!3m6!1s0x801704b947d1269f:0x1115f3301e91dd8b!8m2!3d48.5334617!4d2.6493572!16s%2Fg%2F11xn9c7hvm!19sChIJnybRR7kEF4ARi92RHjDzFRE?authuser=0&hl=fr&rclk=1,,,,
1b539c22-a3be-4cf4-91c2-8a936caa5788,EFR Entreprise étanchéité,0749651761,contact@efr-entreprise.fr,high,Sara Â,Erdogan,Sara ERDOGAN â,mentions_legales,Clamart,bardage,bardage,2,5.0,26,Entrepreneur spécialisé dans l'isolation,http://www.efr-entreprise.fr/,https://www.google.com/maps/place/EFR+Entreprise+%C3%A9tanch%C3%A9it%C3%A9/data=!4m7!3m6!1s0x3ddde6e312215e5:0x33edf2081e28ee32!8m2!3d48.7839784!4d2.2302685!16s%2Fg%2F11t6s8h16t!19sChIJ5RUiMW7e3QMRMu4oHgjy7TM?authuser=0&hl=fr&rclk=1,,,,
ab1874ba-db51-4f3f-aaad-94d713c1fabb,Entretien et dépannage chaudière gaz et fioul - RITTER SAV 35,0659587698,contact@rittersav.fr,high,,,,,Rennes,chauffagiste,chauffagiste,2,4.9,98,Chauffagiste,http://rittersav.fr/,https://www.google.com/maps/place/Entretien+et+d%C3%A9pannage+chaudi%C3%A8re+gaz+et+fioul+-+RITTER+SAV+35/data=!4m7!3m6!1s0x480ede2a5edf8001:0xf9554f3cc4173089!8m2!3d48.1044712!4d-1.6757993!16s%2Fg%2F11c3zn936d!19sChIJAYDfXireDkgRiTAXxDxPVfk?authuser=0&hl=fr&rclk=1,,,,
995dd6e5-f719-44b9-b53c-5941ec0caa7a,BEN ASSISTANCE 35,0637681755,ben.assistance35@gmail.com,medium,,,,,Rennes,chauffagiste,chauffagiste,2,4.8,25,Chauffagiste,http://www.benassistance92.fr/,https://www.google.com/maps/place/BEN+ASSISTANCE+35/data=!4m7!3m6!1s0x3dea2129a276f35:0x70fd94cea5c36d92!8m2!3d48.1152151!4d-1.6787976!16s%2Fg%2F11ybd4qj9_!19sChIJNW8nmhKi3gMRkm3Dpc6U_XA?authuser=0&hl=fr&rclk=1,,,,
9afafa2a-a941-4450-93eb-f01b7f79aa89,Bains & Solutions,0299691748,gerard@bainsetsolutions.fr,high,Gerard Didier Victor,Herbel,GERARD DIDIER VICTOR HERBEL (HERBEL),siret_insee,Rennes,chauffagiste,chauffagiste,2,4.9,78,Chauffagiste,http://www.bainsetsolutions.fr/,https://www.google.com/maps/place/Bains+%26+Solutions/data=!4m7!3m6!1s0x480ee14cc2809e79:0xff5ed0a506c384cc!8m2!3d48.1070549!4d-1.7290564!16s%2Fg%2F11bbwyt_hw!19sChIJeZ6AwkzhDkgRzITDBqXQXv8?authuser=0&hl=fr&rclk=1,43.22A,45173688800053,2004-01-05,02
df91321a-621e-4d2f-a313-751da3799407,Globale Energie,0760897333,globaleenergies@gmail.com,medium,Emilie,Brueziere,EMILIE BRUEZIERE,mentions_legales,Rennes,chauffagiste,chauffagiste,2,4.9,39,Chauffagiste,https://scop-globale-energie.fr/,https://www.google.com/maps/place/Globale+Energie/data=!4m7!3m6!1s0x480edf8c9135b9a5:0xfe7365176df1f4bd!8m2!3d48.0735526!4d-1.626009!16s%2Fg%2F11ff53x2n3!19sChIJpbk1kYzfDkgRvfTxbRdlc_4?authuser=0&hl=fr&rclk=1,,,,
bda6135b-8348-45d6-beb4-300bbbc25a2a,MPC Morgan Plomberie Chauffage,0763903535,mpc.plomberie@gmail.com,medium,,,,,Rennes,chauffagiste,chauffagiste,2,5.0,90,Chauffagiste,http://www.mpc-plomberie-chauffage.fr/?utm_source=gmb,https://www.google.com/maps/place/MPC+Morgan+Plomberie+Chauffage/data=!4m7!3m6!1s0x480f27bde860c057:0x62ef5fc7f81369fe!8m2!3d48.0768638!4d-1.6283192!16s%2Fg%2F11j4czcz30!19sChIJV8Bg6L0nD0gR_mkT-Mdf72I?authuser=0&hl=fr&rclk=1,,,,
c5494b57-fb3e-46cf-a9e0-065c1d4c6afd,Le Grand Plombier Chauffagiste - Salle de bain Rennes,0647886322,legrandthomas.plombier@gmail.com,medium,Simon,Et Thomas Le Grand,Simon et Thomas Le Grand,mentions_legales,Rennes,chauffagiste,chauffagiste,2,4.5,69,Chauffagiste,http://salledebainlegrandrennes.fr/,https://www.google.com/maps/place/Le+Grand+Plombier+Chauffagiste+-+Salle+de+bain+Rennes/data=!4m7!3m6!1s0x480ee087697e03d1:0x317bf50220ece384!8m2!3d48.1066566!4d-1.7426039!16s%2Fg%2F12mm8401q!19sChIJ0QN-aYfgDkgRhOPsIAL1ezE?authuser=0&hl=fr&rclk=1,,,,
5d11686a-c406-42fe-aab0-8881a0d195fa,MEN IN PAC,0221812118,contact@meninpac.fr,high,,,,,Rennes,chauffagiste,chauffagiste,2,5.0,33,Chauffagiste,https://meninpac.fr/,https://www.google.com/maps/place/MEN+IN+PAC/data=!4m7!3m6!1s0x480edfc767ef457f:0x180894b88901c35!8m2!3d48.1015018!4d-1.6312825!16s%2Fg%2F11y86vsrcd!19sChIJf0XvZ8ffDkgRNRyQiEuJgAE?authuser=0&hl=fr&rclk=1,,,,
6cd412b8-ccf2-4ed4-bdd1-5052dbba456b,Chauffage Ecoplus,0665343969,chauffage.ecoplus35@gmail.com,medium,,,,,Rennes,chauffagiste,chauffagiste,2,5.0,15,Chauffagiste,https://www.chauffage-ecoplus-rennes.fr/,https://www.google.com/maps/place/Chauffage+Ecoplus/data=!4m7!3m6!1s0x480edf70935daf2d:0xeba7bce4772fb45a!8m2!3d48.134541!4d-1.6641108!16s%2Fg%2F11rw_p4tnf!19sChIJLa9dk3DfDkgRWrQvd-S8p-s?authuser=0&hl=fr&rclk=1,,,,
ae8a83ab-8097-43f3-a018-2965afaaa396,TECHNI-MURS 41,0254745252,info@techni-murs.com,high,Chloe Camille Pauline Augustine,Tricou,CHLOE CAMILLE PAULINE AUGUSTINE TRICOU (BELLOY),siret_insee,Saint-Maur,bardage,bardage,2,5.0,67,Entrepreneur spécialisé dans l'isolation,https://www.techni-murs.com/notre-reseau/techni-murs-41/,https://www.google.com/maps/place/TECHNI-MURS+41/data=!4m7!3m6!1s0x47e4a7f85b40af03:0x27e2089f9681eda9!8m2!3d47.5685005!4d1.3666076!16s%2Fg%2F1tdfbdjb!19sChIJA69AW_in5EcRqe2Blp8I4ic?authuser=0&hl=fr&rclk=1,70.10Z,34816175300028,1988-07-01,02
5d2c5a59-dc3c-440a-a75d-e55601392bab,GROUPE M.A.,0223421773,contact@groupe-ma35.fr,high,Laurent,Allard,LAURENT ALLARD (ALLARD),siret_insee,Roubaix,chauffagiste,chauffagiste,2,4.8,40,Chauffagiste,http://groupe-ma35.fr/,https://www.google.com/maps/place/GROUPE+M.A./data=!4m7!3m6!1s0x480efa9b33a79c21:0xdf794d3081cb2951!8m2!3d48.1039758!4d-1.7278602!16s%2Fg%2F11btlntdmm!19sChIJIZynM5v6DkgRUSnLgTBNed8?authuser=0&hl=fr&rclk=1,63.11Z,42476141900045,1999-10-15,42
0a429a61-2da4-44ec-bb74-a3b7a5acad31,Genie Plomberie,0647833451,genieplomberiechauffage@gmail.com,medium,Mathis Xavier Claude,Leprince,MATHIS XAVIER CLAUDE LEPRINCE,siret_insee,Rennes,chauffagiste,chauffagiste,2,5.0,62,Chauffagiste,https://www.genieplomberie.fr/?utm_source=gmb,https://www.google.com/maps/place/Genie+Plomberie/data=!4m7!3m6!1s0x25ff5bccc8cdf285:0xa2f055b893b1a3c6!8m2!3d48.0993594!4d-1.6555685!16s%2Fg%2F11y98t195c!19sChIJhfLNyMxb_yURxqOxk7hV8KI?authuser=0&hl=fr&rclk=1,43.22A,93334133100017,2024-10-01,NN
a354076a-c515-4c02-9c83-f22d10f4d39d,Artema Chauffage Plomberie,0643760803,contact@mkpremiumauto.fr,low,Kolya,Mkhitaryan,KOLYA MKHITARYAN,siret_insee,La Saulce,chauffagiste,chauffagiste,2,5.0,34,Chauffagiste,https://artemahome.fr/,https://www.google.com/maps/place/Artema+Chauffage+Plomberie/data=!4m7!3m6!1s0x47e975b281eb6dc5:0x73b2e54f8d56a189!8m2!3d49.2393714!4d4.0337146!16s%2Fg%2F11trrhj855!19sChIJxW3rgbJ16UcRiaFWjU_lsnM?authuser=0&hl=fr&rclk=1,45.11Z,10195446900025,2026-02-09,NN
b5fc22c1-601c-431f-a309-d66ce163290c,La Maison Du Chauffage Reims,0983078687,lamaisonduchauffage@chauffage-reims.fr,low,,,,,Reims,chauffagiste,chauffagiste,2,4.6,79,Chauffagiste,https://www.lamaisonduchauffage51.fr/?utm_source=gmb,https://www.google.com/maps/place/La+Maison+Du+Chauffage+Reims/data=!4m7!3m6!1s0x47e9772ba8d2f88d:0x3fc3e5009df0f7ae!8m2!3d49.2380771!4d4.0887715!16s%2Fg%2F11h01wyly2!19sChIJjfjSqCt36UcRrvfwnQDlwz8?authuser=0&hl=fr&rclk=1,,,,
60574ff2-772f-40ce-9ff1-eb5884474fea,SOGEX RENNES,0299237443,lorient@sogex-nw.fr,high,,,,,Rennes,chauffagiste,chauffagiste,2,4.8,5,Chauffagiste,http://www.sogex-nw.fr/,https://www.google.com/maps/place/SOGEX+RENNES/data=!4m7!3m6!1s0x480edf23150bdfbd:0xe2198a8c225e02c2!8m2!3d48.1001142!4d-1.623696!16s%2Fg%2F11df3xg9dv!19sChIJvd8LFSPfDkgRwgJeIoyKGeI?authuser=0&hl=fr&rclk=1,,,,
59351366-a4d6-42d6-bbbd-f1ab157dc0ea,EM ENERGIE - Chauffagiste Reims,0326051510,contact@em-energie.fr,high,,,,,Reims,chauffagiste,chauffagiste,2,4.9,346,Chauffagiste,http://em-energie.fr/,https://www.google.com/maps/place/EM+ENERGIE+-+Chauffagiste+Reims/data=!4m7!3m6!1s0x24fb276134876e7f:0x95363c16aa8be3b5!8m2!3d49.250871!4d4.0497316!16s%2Fg%2F11t9kwym75!19sChIJf26HNGEn-yQRteOLqhY8NpU?authuser=0&hl=fr&rclk=1,,91781543300011,,
c36428e8-00a7-42b7-b655-257f388777e0,Sf Service Plombier Chauffagiste,0666107736,sf.service@yahoo.com,medium,,,,,Reims,chauffagiste,chauffagiste,2,4.8,143,Chauffagiste,http://sfservices.fr/?utm_source=gmb,https://www.google.com/maps/place/Sf+Service+Plombier+Chauffagiste/data=!4m7!3m6!1s0x47e9752a020eca4d:0xa87815b3c1a121a3!8m2!3d49.2148798!4d4.0300704!16s%2Fg%2F11fszr63yr!19sChIJTcoOAip16UcRoyGhwbMVeKg?authuser=0&hl=fr&rclk=1,,,,
bcf97aea-eafe-495f-a9a8-e57383807dcd,A.B PLOMBERIE CHAUFFAGE REIMS,0625873315,contact@abentreprise.com,high,,,,,Reims,chauffagiste,chauffagiste,2,5.0,36,Chauffagiste,http://abentreprise.com/,https://www.google.com/maps/place/A.B+PLOMBERIE+CHAUFFAGE+REIMS/data=!4m7!3m6!1s0x8ee11abff7f00ce7:0xcc036d25e83cc56f!8m2!3d49.2330941!4d4.0302335!16s%2Fg%2F11m78skjld!19sChIJ5wzw978a4Y4Rb8U86CVtA8w?authuser=0&hl=fr&rclk=1,,,,
8d9b2b32-4964-4052-941d-9d9a4f918c03,BARP,0223626628,contact@barp.fr,high,,,,,Rennes,chauffagiste,chauffagiste,2,4.5,26,Plombier,http://www.barp.fr/,https://www.google.com/maps/place/BARP/data=!4m7!3m6!1s0x480ed89560cd2ca7:0xb0d8d6266314eb29!8m2!3d48.1014525!4d-1.6287461!16s%2Fg%2F1tj4gfsp!19sChIJpyzNYJXYDkgRKesUYybW2LA?authuser=0&hl=fr&rclk=1,,,,
895f2a95-a92f-43ee-9970-5a1dcdf0a118,CPCS Cesson Plomberie Chauffage Sanitaire,0299860887,cpcsplomberie@gmail.com,medium,,,,,Rennes,chauffagiste,chauffagiste,2,4.5,24,Plombier,http://www.cpcs-plomberie-chauffage.fr/,https://www.google.com/maps/place/CPCS+Cesson+Plomberie+Chauffage+Sanitaire/data=!4m7!3m6!1s0x480ed92f2ed190bd:0xa143a4b8c7dbc99c!8m2!3d48.1163183!4d-1.6054179!16s%2Fg%2F11h4fhrf_z!19sChIJvZDRLi_ZDkgRnMnbx7ikQ6E?authuser=0&hl=fr&rclk=1,,,,
38a43520-a46e-44ab-bc52-a5a3d5ed10ee,Equinoxe Reims,0326506464,contact@algorel.fr,low,Dimitri,Both,Dimitri Both,mentions_legales,Reims,chauffagiste,chauffagiste,2,4.5,27,Fournisseur d'équipements de chauffage,https://www.bleurouge.fr/agence-equinoxe-saint-brice-courcelles,https://www.google.com/maps/place/Equinoxe+Reims/data=!4m7!3m6!1s0x47e975384be640b9:0x4084d50993bbbbf6!8m2!3d49.272312!4d3.993919!16s%2Fg%2F1tf15615!19sChIJuUDmSzh16UcR9ru7kwnVhEA?authuser=0&hl=fr&rclk=1,,,,
05bed4b2-aa56-4294-b0de-88fd51ffa76a,VIVRECO CHAMPAGNE,0750590974,commercial.eu@vivreco.fr,high,,,,,Reims,chauffagiste,chauffagiste,2,5.0,5,Chauffagiste,https://vivreco.fr/regions/fabricant-et-installateur-de-pompes-a-chaleur-en-champagne-ardenne-reims-chalons-en-champagne-troyes-epernay-charleville-mezieres-grandville/,https://www.google.com/maps/place/VIVRECO+CHAMPAGNE/data=!4m7!3m6!1s0x47e974215eb10841:0xd29e4689bd20f72f!8m2!3d49.2342136!4d4.0717543!16s%2Fg%2F11btmqycnk!19sChIJQQixXiF06UcRL_cgvYlGntI?authuser=0&hl=fr&rclk=1,,,,
a42e26b5-141a-4b0f-878b-3f8c747af416,Plombier Reims - AJ Plomberie,0631881158,ajikni@yahoo.fr,medium,,,,,Reims,chauffagiste,chauffagiste,2,4.9,19,Plombier,https://plombierreims51.fr/,https://www.google.com/maps/place/Plombier+Reims+-+AJ+Plomberie/data=!4m7!3m6!1s0x47e975be50e20439:0x9179348836b023cb!8m2!3d49.2328019!4d4.0143921!16s%2Fg%2F11nnvrl1mb!19sChIJOQTiUL516UcRyyOwNog0eZE?authuser=0&hl=fr&rclk=1,,,,
e4f284ce-2f5e-4e15-971d-dec4a4984be6,Vriet Négoce Bois,0254707106,accueil@mgsinfo.com,low,Théo,Jan,Théo Jan,mentions_legales,Blois,bardage,bardage,2,4.5,106,Magasin de materiaux de construction,http://www.vriet-negoce-bois.fr/,https://www.google.com/maps/place/Vriet+N%C3%A9goce+Bois/data=!4m7!3m6!1s0x47e4af035e4d6c4f:0xc7f6b814f32907fa!8m2!3d47.5552299!4d1.4434981!16s%2Fg%2F11btmqb14v!19sChIJT2xNXgOv5EcR-gcp8xS49sc?authuser=0&hl=fr&rclk=1,,,,
980cb08e-3bab-459a-83b2-722c9a84cb0f,Technitoit Reims,0366883677,collober.v@technitoit.com,high,,,,,Reims,chauffagiste,chauffagiste,2,4.7,267,Chauffagiste,https://www.technitoit.com/agence/marne-51-reims-renovation?utm_source=gmb&utm_medium=gmb,https://www.google.com/maps/place/Technitoit+Reims/data=!4m7!3m6!1s0x47e90b54c9d13c47:0x443c1a305fa625f9!8m2!3d49.2348051!4d4.0859492!16s%2Fg%2F11h0spzftn!19sChIJRzzRyVQL6UcR-SWmXzAaPEQ?authuser=0&hl=fr&rclk=1,,,,
e3767499-3216-4f73-9e9f-00a892712d37,DTS,0629501686,decotravauxservices@gmail.com,medium,,,,,Reims,chauffagiste,chauffagiste,2,4.5,29,Plombier,https://www.dtsrenovation.fr/,https://www.google.com/maps/place/DTS/data=!4m7!3m6!1s0x47e974f604bb1cdf:0x9ea9066a953fcb26!8m2!3d49.2645444!4d4.0552668!16s%2Fg%2F11c59xkdcz!19sChIJ3xy7BPZ06UcRJss_lWoGqZ4?authuser=0&hl=fr&rclk=1,,,,
dd973095-a1f4-4b44-aaeb-40187d5d320e,Entreprise de rénovation Reims - EURL ROZAFA,0768029451,contact.rozafa@gmail.com,medium,Jamal,Bendaoud,Jamal Bendaoud,mentions_legales,Reims,chauffagiste,chauffagiste,2,4.9,33,Plombier,https://rozafa.fr/,https://www.google.com/maps/place/Entreprise+de+r%C3%A9novation+Reims+-+EURL+ROZAFA/data=!4m7!3m6!1s0x47e975990d6f38e5:0xefe10bfae10415c9!8m2!3d49.2620978!4d4.0210523!16s%2Fg%2F11k5bq0xqb!19sChIJ5ThvDZl16UcRyRUE4foL4e8?authuser=0&hl=fr&rclk=1,,,,
