id,niche_source,company_name,google_maps_url,google_rating,google_review_count,category_google,address,city,phone,website,niche_assigned,city_matched,city_match_method,competitors_count_lsa,emails_found,email_quality,best_email,best_email_quality,pages_visited
ade3ddac-6933-4c37-8fe7-260edaa9ecce,chauffagiste,Aäsgard Limoges,https://www.google.com/maps/place/A%C3%A4sgard+Limoges/data=!4m7!3m6!1s0x47f935e5a24d7d43:0x5d50ca2c1c317183!8m2!3d45.8835488!4d1.2847834!16s%2Fg%2F11sgz4bc4z!19sChIJQ31NouU1-UcRg3ExHCzKUF0?authuser=0&hl=fr&rclk=1,4.9,248,Chauffagiste,·,,0586880103,https://www.aasgard.fr/magasins/aasgard-limoges,chauffagiste,Limoges,name,3,communication@aasgard.fr;hello@ingenius.agency,high;low,communication@aasgard.fr,high,4
f3d94725-eb56-41b2-95c3-ecc2054052d5,chauffagiste,Ami Bat Renov,https://www.google.com/maps/place/Ami+Bat+Renov/data=!4m7!3m6!1s0x47f9357f7fa2f075:0xd2cda945bbfa5d52!8m2!3d45.8808508!4d1.2645713!16s%2Fg%2F11gzs1gwnw!19sChIJdfCif381-UcRUl36u0WpzdI?authuser=0&hl=fr&rclk=1,4.6,77,Chauffagiste,·,,0555774058,https://www.amibat-renov.com/?utm_source=gmb,chauffagiste,Limoges,gps_5km,3,contact@amibat-renov.com,high,contact@amibat-renov.com,high,5
04adc5c9-d3e8-4483-9285-392e9325c8f4,chauffagiste,ACBP 87,https://www.google.com/maps/place/ACBP+87/data=!4m7!3m6!1s0x47f9350001b931f7:0xb2fee2335b0dbb0e!8m2!3d45.8569395!4d1.2520132!16s%2Fg%2F11y8hqk6bn!19sChIJ9zG5AQA1-UcRDrsNWzPi_rI?authuser=0&hl=fr&rclk=1,5.0,13,Chauffagiste,8 All. du Quercy,,0765699425,http://www.acbp-87.fr/?utm_source=gmb,chauffagiste,Limoges,gps_2km,3,acbp.87000@gmail.com,medium,acbp.87000@gmail.com,medium,4
15ff8ba0-96c0-40a4-b753-b6a9bcffa3a8,chauffagiste,Ben Interieur,https://www.google.com/maps/place/Ben+Interieur/data=!4m7!3m6!1s0x47f935bac22b7ff9:0x2ce0b3e97b82d4bc!8m2!3d45.8367762!4d1.2498656!16s%2Fg%2F11hsxdsgks!19sChIJ-X8rwro1-UcRvNSCe-mz4Cw?authuser=0&hl=fr&rclk=1,4.8,50,Plombier,6 Av. Montjovis,,0627542249,https://www.beninterieur.fr/,chauffagiste,Limoges,gps_1km,3,ben.interieur@outlook.fr,medium,ben.interieur@outlook.fr,medium,5
c28fb4f2-3aea-4557-bc1f-471cb84c9e56,chauffagiste,Tempo +,https://www.google.com/maps/place/Tempo+%2B/data=!4m7!3m6!1s0x40211a2b62130b61:0x549a6b9ba3deb208!8m2!3d45.8948692!4d1.1346853!16s%2Fg%2F11m5grw10t!19sChIJYQsTYisaIUARCLLeo5trmlQ?authuser=0&hl=fr&rclk=1,5.0,17,Chauffagiste,·,,0555394031,https://www.tempoplus-plomberie.fr/contact,chauffagiste,Limoges,gps_12km,3,contact.pac@tempoplus-limoges.fr,low,contact.pac@tempoplus-limoges.fr,low,5
7431f72d-eb27-469a-96f5-ab68f8943f46,chauffagiste,Alex Plomberie – Plombier à Panazol,https://www.google.com/maps/place/Alex+Plomberie+%E2%80%93+Plombier+%C3%A0+Panazol/data=!4m7!3m6!1s0x67a70cc9bff04af5:0x28c9a75f36a60c7c!8m2!3d45.8395403!4d1.334942!16s%2Fg%2F11pz7dfnvq!19sChIJ9Urwv8kMp2cRfAymNl-nySg?authuser=0&hl=fr&rclk=1,5.0,49,Chauffagiste,44 Rte de la Petite Prade,,0676123049,https://alex-plomberie.com/,chauffagiste,Limoges,gps_5km,3,house.js@0.0.bpipylk7.mjs,low,house.js@0.0.bpipylk7.mjs,low,5
85bce4aa-f0ca-4491-ab1f-0d38817aa2e9,chauffagiste,Maciejowski Services,https://www.google.com/maps/place/Maciejowski+Services/data=!4m7!3m6!1s0x47f93573259361e3:0xb08a59ac9bb9e3ff!8m2!3d45.8780452!4d1.2824373!16s%2Fg%2F1td7sk1y!19sChIJ42GTJXM1-UcR_-O5m6xZirA?authuser=0&hl=fr&rclk=1,4.3,286,Chauffagiste,·,,0555360000,https://maciejowski.fr/,chauffagiste,Limoges,gps_4km,3,contact@maciejowski.fr;sav@maciejowski.fr,high;high,contact@maciejowski.fr,high,4
efb896a2-ea20-4fcc-985b-bfd86ec9e006,chauffagiste,Chauffage Sanitaire Catalan,https://www.google.com/maps/place/Chauffage+Sanitaire+Catalan/data=!4m7!3m6!1s0x12b06fea6fb1b93f:0x2cf8681ff21ab8be!8m2!3d42.697098!4d2.9134263!16s%2Fg%2F11j3jjmbrw!19sChIJP7mxb-pvsBIRvrga8h9o-Cw?authuser=0&hl=fr&rclk=1,4.9,25,Plombier,25 Rue du Rivage,,0468547222,https://chauffage-sanitaire-catalan.fr/,chauffagiste,Perpignan,gps_1km,2,chauffage.sanitaire@cegetel.net,low,chauffage.sanitaire@cegetel.net,low,3
38392300-7a7b-478f-9678-235cea240949,chauffagiste,Thermie gaz,https://www.google.com/maps/place/Thermie+gaz/data=!4m7!3m6!1s0x12b06fd73e0ef889:0xff5685d7afa49658!8m2!3d42.6754382!4d2.9078705!16s%2Fg%2F1td5tb58!19sChIJifgOPtdvsBIRWJakr9eFVv8?authuser=0&hl=fr&rclk=1,4.8,96,Chauffagiste,·,,0468500404,https://www.axenergie.eu/agences/25-thermie-gaz,chauffagiste,Perpignan,gps_2km,2,contact@axenergie.eu;bonjour@zol.fr,high;low,contact@axenergie.eu,high,4
b3fac20a-a023-4e11-8b21-34d63c753d08,chauffagiste,PARTEDIS Pièces Détachées - Limoges,https://www.google.com/maps/place/PARTEDIS+Pi%C3%A8ces+D%C3%A9tach%C3%A9es+-+Limoges/data=!4m7!3m6!1s0x47f935734ba93ced:0xac47d6586b19b84e!8m2!3d45.8771041!4d1.2836924!16s%2Fg%2F11g8vpn99_!19sChIJ7TypS3M1-UcRTrgZa1jWR6w?authuser=0&hl=fr&rclk=1,4.6,12,Fournisseur d'équipements de chauffage,·,,0555024175,http://www.partedis.com/agence/limoges-pieces-detachees/,chauffagiste,Limoges,name,3,,,,,5
d9cd19a5-8647-46f9-a038-ff6590929d37,chauffagiste,Thermie 66,https://www.google.com/maps/place/Thermie+66/data=!4m7!3m6!1s0x12b06e6c189828bb:0xa6b192e759c0cc1f!8m2!3d42.6979858!4d2.9160319!16s%2Fg%2F11g0tkz3pv!19sChIJuyiYGGxusBIRH8zAWeeSsaY?authuser=0&hl=fr&rclk=1,4.8,8,Chauffagiste,1 Imp. de la Houle,,0468622879,http://thermie66.free.fr/,chauffagiste,Perpignan,gps_1km,2,,,,,5
efcf01d1-c929-4015-a8be-f9acc3f6efe6,chauffagiste,ADC Plomberie Catalane,https://www.google.com/maps/place/ADC+Plomberie+Catalane/data=!4m7!3m6!1s0x12b06fc991c45425:0x4a174a084c9b45c7!8m2!3d42.688867!4d2.903338!16s%2Fg%2F11bc8djhhk!19sChIJJVTEkclvsBIRx0WbTAhKF0o?authuser=0&hl=fr&rclk=1,4.8,229,Chauffagiste,18 Bd John Fitzgérald Kennedy,,0620095872,http://www.adcplomberiecatalane.com/,chauffagiste,Perpignan,gps_1km,2,,,,,5
d6e3d1cd-a20d-440b-b5b1-f7311f552afc,chauffagiste,Bailloeuil SAS,https://www.google.com/maps/place/Bailloeuil+SAS/data=!4m7!3m6!1s0x12b06e3c72077871:0xafcff2ea3d92512a!8m2!3d42.684348!4d2.881844!16s%2Fg%2F1tl1f19w!19sChIJcXgHcjxusBIRKlGSPeryz68?authuser=0&hl=fr&rclk=1,4.3,133,Chauffagiste,·,,0468544936,http://www.bailloeuil.com/,chauffagiste,Perpignan,gps_1km,2,contact@bailloeuil.com,high,contact@bailloeuil.com,high,4
0ac88ecf-0b29-4e4c-af06-145f34485e18,chauffagiste,EURL Clavaud Dépannage,https://www.google.com/maps/place/EURL+Clavaud+D%C3%A9pannage/data=!4m7!3m6!1s0x8a789ea14bd3c465:0x5706287186b24079!8m2!3d45.835062!4d1.3832975!16s%2Fg%2F11vb5htw5h!19sChIJZcTTS6GeeIoReUCyhnEoBlc?authuser=0&hl=fr&rclk=1,5.0,21,Chauffagiste,Rte de Rouveix,,0603966632,http://www.clavaud-depannage.com/,chauffagiste,Limoges,gps_9km,3,clavaud.depannage@gmail.com,medium,clavaud.depannage@gmail.com,medium,5
1249c2ae-65ef-42ab-bb17-8db0802c27e3,chauffagiste,IPC-Travaux,https://www.google.com/maps/place/IPC-Travaux/data=!4m7!3m6!1s0x4801a84cdc0d80d1:0xf7902921004d912e!8m2!3d42.6832616!4d2.8717453!16s%2Fg%2F11xbkwv71!19sChIJ0YAN3EyoAUgRLpFNACEpkPc?authuser=0&hl=fr&rclk=1,4.5,46,Chauffagiste,17 Rue Joseph Cugnot,,0616680336,http://www.ipc-travaux.fr/,chauffagiste,Perpignan,gps_2km,2,ychekli@ipc-travaux.fr,high,ychekli@ipc-travaux.fr,high,5
fa558622-1e3c-42f5-a1f0-739d5454c0b7,chauffagiste,Electrum,https://www.google.com/maps/place/Electrum/data=!4m7!3m6!1s0x47f934b6dfc9fa7d:0x1d80d18fad03ee39!8m2!3d45.8363582!4d1.25547!16s%2Fg%2F1vq746bs!19sChIJffrJ37Y0-UcROe4DrY_RgB0?authuser=0&hl=fr&rclk=1,4.5,33,Chauffagiste,7 Rue des Coopérateurs,,0555035329,https://electrum87.fr/,chauffagiste,Limoges,gps_0km,3,,,,,5
961bcf26-5fbb-4fb2-b819-cdc16e2dd571,chauffagiste,Air Force Chauffage,https://www.google.com/maps/place/Air+Force+Chauffage/data=!4m7!3m6!1s0x12b072152fa89a11:0x25d1f2a6d2244f13!8m2!3d42.6550759!4d2.8383504!16s%2Fg%2F11fzp632jl!19sChIJEZqoLxVysBIRE08k0qby0SU?authuser=0&hl=fr&rclk=1,4.6,16,Chauffagiste,5 Av. des Campagnes,,0782013916,http://www.air-force-chauffage.fr/?utm_source=gmb,chauffagiste,Perpignan,gps_6km,2,airforcechauffage@gmail.com,medium,airforcechauffage@gmail.com,medium,4
a2e8c635-f521-43ec-b631-cef37a110071,chauffagiste,Salvat Sébastien,https://www.google.com/maps/place/Salvat+S%C3%A9bastien/data=!4m7!3m6!1s0x12b06fe0b93455dd:0x2ac389b9c8b0803e!8m2!3d42.7010707!4d2.9046948!16s%2Fg%2F11frdstdyv!19sChIJ3VU0ueBvsBIRPoCwyLmJwyo?authuser=0&hl=fr&rclk=1,5.0,6,Plombier,·,,0623394431,http://salvat.site-solocal.com/,chauffagiste,Perpignan,gps_0km,2,,,,,5
b715a933-e860-47c3-a7f3-06a7558b9a97,chauffagiste,Energie Pajon Confort - Climatisation à Tours nord,https://www.google.com/maps/place/Energie+Pajon+Confort+-+Climatisation+%C3%A0+Tours+nord/data=!4m7!3m6!1s0x47e32b3565dcd6b5:0x9d057f11f55649a8!8m2!3d47.4586465!4d0.7113534!16s%2Fg%2F11fn7lc70x!19sChIJtdbcZTUr40cRqElW9RF_BZ0?authuser=0&hl=fr&rclk=1,4.7,44,Chauffagiste,16 Rue de l'Égalité,,0246678832,http://www.e-p-c-37.com/,chauffagiste,Tours,name,2,,,,,5
4d0ea285-15e1-4937-85d2-e915fd792617,chauffagiste,azur 66 plomberie et Multiservices,https://www.google.com/maps/place/azur+66+plomberie+et+Multiservices/data=!4m7!3m6!1s0x12b0697fd1fb84a9:0x8baa4a7c50a0587d!8m2!3d42.7076029!4d3.0112579!16s%2Fg%2F11hy_8j3zs!19sChIJqYT70X9psBIRfVigUHxKqos?authuser=0&hl=fr&rclk=1,5.0,52,Chauffagiste,13 Imp. Joseph Sunyere,,0638776835,https://azur-66-plomberie-20.webself.net/,chauffagiste,Perpignan,gps_9km,2,,,,,5
f3a6a121-34c8-4705-8d16-70afe298fe05,chauffagiste,Plombier du Sud,https://www.google.com/maps/place/Plombier+du+Sud/data=!4m7!3m6!1s0x12b0712af5959b4f:0xae9190b90ae835cb!8m2!3d42.6401719!4d2.8680006!16s%2Fg%2F11smbm5vt6!19sChIJT5uV9SpxsBIRyzXoCrmQka4?authuser=0&hl=fr&rclk=1,4.5,15,Plombier,6 Rue du Flaviol,,0611927751,https://www.instagram.com/plombierdusud/,chauffagiste,Perpignan,gps_6km,2,,,,,5
ff8e66ff-a577-4e2c-b907-ffd2bdea3097,chauffagiste,SARP - SOUCAS Perpignan,https://www.google.com/maps/place/SARP+-+SOUCAS+Perpignan/data=!4m7!3m6!1s0x12b06f6a8dc1ab1d:0xf86ee373d7e82bfe!8m2!3d42.7305171!4d2.8725555!16s%2Fg%2F11j8zs4s7s!19sChIJHavBjWpvsBIR_ivo13Pjbvg?authuser=0&hl=fr&rclk=1,5.0,42,Plombier,·,,0468546978,https://agence.sarp-assainissement.fr/167-soucas-perpignan,chauffagiste,Perpignan,name,2,,,,,5
3a21a2b8-245c-4329-82fa-fcc630871262,chauffagiste,SARL MARC PLOMBERIE : CHAUFFAGE - CLIMATISATION - PHOTOVOLTAÏQUE,https://www.google.com/maps/place/SARL+MARC+PLOMBERIE+:+CHAUFFAGE+-+CLIMATISATION+-+PHOTOVOLTA%C3%8FQUE/data=!4m7!3m6!1s0x12b07271eebf4d53:0xf5ebb606c28084eb!8m2!3d42.6638226!4d2.8318071!16s%2Fg%2F11fswbbjxz!19sChIJU02_7nFysBIR64SAwga26_U?authuser=0&hl=fr&rclk=1,4.9,33,Chauffagiste,2 Rue Cardan,,0468853717,https://www.marc-plomberie.fr/,chauffagiste,Perpignan,gps_6km,2,marcplomberie@wanadoo.fr,medium,marcplomberie@wanadoo.fr,medium,5
7d5fb884-e448-4e3d-88a8-a8fe977509b5,chauffagiste,Nrj Plomberie Chauffage,https://www.google.com/maps/place/Nrj+Plomberie+Chauffage/data=!4m7!3m6!1s0x12b06fb0507c1fbd:0xb8fabd74dbd29dd1!8m2!3d42.731586!4d2.9092525!16s%2Fg%2F1wjspjt0!19sChIJvR98ULBvsBIR0Z3S23S9-rg?authuser=0&hl=fr&rclk=1,4.9,54,Chauffagiste,22 Rue du Bouleau,,0468673700,http://www.nrj-plomberie.com/,chauffagiste,Perpignan,gps_3km,2,contact@nrj-plomberie.com,high,contact@nrj-plomberie.com,high,4
453cdb1c-ff45-42a6-92e2-e330baf8afcf,chauffagiste,O2 TOIT PERPIGNAN - Installateur de panneaux solaires & pompes à chaleur,https://www.google.com/maps/place/O2+TOIT+PERPIGNAN+-+Installateur+de+panneaux+solaires+%26+pompes+%C3%A0+chaleur/data=!4m7!3m6!1s0x12b0737c9d8994f5:0x14d8049d3c3980d5!8m2!3d42.6628158!4d2.9086909!16s%2Fg%2F11r6kngd2r!19sChIJ9ZSJnXxzsBIR1YA5PJ0E2BQ?authuser=0&hl=fr&rclk=1,4.5,44,Chauffagiste,·,,0800222202,https://o2toit.fr/nos-agences/o2-toit-perpignan/,chauffagiste,Perpignan,name,2,contact@o2toit.fr;service-client@o2toit.fr;contact@medimmoconso.fr,high;high;low,contact@o2toit.fr,high,4
52306706-cbfc-4981-b676-bc04d5594a29,chauffagiste,GAIA L'ENERGIE DE DEMAIN,https://www.google.com/maps/place/GAIA+L%27ENERGIE+DE+DEMAIN/data=!4m7!3m6!1s0x2a1e78493a750405:0x5e2363d8b3cca6ef!8m2!3d42.6536258!4d2.9427073!16s%2Fg%2F11sh47ln_v!19sChIJBQR1Okl4HioR76bMs9hjI14?authuser=0&hl=fr&rclk=1,4.9,111,Chauffagiste,3 Rue Denis Papin,,0430190746,https://www.gaialenergiededemain.fr/,chauffagiste,Perpignan,gps_6km,2,gaialenergiededemain@gmail.com,medium,gaialenergiededemain@gmail.com,medium,3
cf41432e-2eb6-4a9a-b148-bccfdc75b998,chauffagiste,Sanit Plomberie,https://www.google.com/maps/place/Sanit+Plomberie/data=!4m7!3m6!1s0x12b07b2e72545b59:0xf835de972778ea0e!8m2!3d42.6633806!4d2.9861955!16s%2Fg%2F11flzmypkm!19sChIJWVtUci57sBIRDup4J5feNfg?authuser=0&hl=fr&rclk=1,4.9,15,Plombier,28 Rue du Vieux Lavoir,,0611160295,https://sanit-plomberie.fr/,chauffagiste,Perpignan,gps_8km,2,contact@sanit-plomberie.fr;contact@impulsion.fr,high;low,contact@sanit-plomberie.fr,high,4
1b8e6013-9ef9-444f-8f07-12c9c0126ae2,chauffagiste,Climeotherm,https://www.google.com/maps/place/Climeotherm/data=!4m7!3m6!1s0x12b07abe8685b9bf:0x4702cf0b5291be86!8m2!3d42.631595!4d2.922133!16s%2Fg%2F11c1v16pkb!19sChIJv7mFhr56sBIRhr6RUgvPAkc?authuser=0&hl=fr&rclk=1,4.8,17,Plombier,6 Rue des Prairies,,0674595970,https://www.climeotherm.fr/,chauffagiste,Perpignan,gps_7km,2,,,,,5
ce1ee5e7-e7e7-4cb0-a7f5-758bd67f877e,chauffagiste,Boy Benjamin,https://www.google.com/maps/place/Boy+Benjamin/data=!4m7!3m6!1s0x12b0716075ca83dd:0xa8f58d23005bbc4!8m2!3d42.6628609!4d2.8886786!16s%2Fg%2F11sm_h69l8!19sChIJ3YPKdWBxsBIRxLsFMNJYjwo?authuser=0&hl=fr&rclk=1,4.5,8,Plombier,65 Rue François Xavier Bichat,,0616182085,https://facebook.com/Plomberie-Boy-Benjamin-107983798464954?utm_source=gmb,chauffagiste,Perpignan,gps_4km,2,,,,,5
b93df565-81ab-4cbc-b597-78e3c53dafd5,chauffagiste,HOMEA MENUISERIE PERPIGNAN - Fenêtre-Volet-Porte-Portail-Pergola Bioclimatique,https://www.google.com/maps/place/HOMEA+MENUISERIE+PERPIGNAN+-+Fen%C3%AAtre-Volet-Porte-Portail-Pergola+Bioclimatique/data=!4m7!3m6!1s0x12b06d2c83477ffd:0xbd45f62886b715cf!8m2!3d42.703263!4d2.8288627!16s%2Fg%2F11p0bm3_c4!19sChIJ_X9HgyxtsBIRzxW3hij2Rb0?authuser=0&hl=fr&rclk=1,4.9,601,Atelier de menuiserie,·,,0468229311,https://www.homea66.fr/,cloture,Perpignan,name,1,fkilic@melizel.fr,low,fkilic@melizel.fr,low,3
a48de272-ec1f-415d-af85-28d9b080d01f,chauffagiste,AZ Dépannage Plomberie Chauffage Besançon,https://www.google.com/maps/place/AZ+D%C3%A9pannage+Plomberie+Chauffage+Besan%C3%A7on/data=!4m7!3m6!1s0x68722da109d94b85:0x14e6f60c812e220b!8m2!3d47.2373367!4d6.0082032!16s%2Fg%2F11y5vgt9xq!19sChIJhUvZCaEtcmgRCyIugQz25hQ?authuser=0&hl=fr&rclk=1,4.9,65,Chauffagiste,·,,0665495815,https://adilzakaryanahnah.wixsite.com/my-site-1,chauffagiste,Besançon,name,2,,,,,5
010c7488-703a-4f7c-946b-f2a7af1d3054,chauffagiste,THERMICIEN CONFORT,https://www.google.com/maps/place/THERMICIEN+CONFORT/data=!4m7!3m6!1s0x12b069bebd47c8d1:0x241b16f5285a16e0!8m2!3d42.7801606!4d2.8770068!16s%2Fg%2F11h5qswspj!19sChIJ0chHvb5psBIR4BZaKPUWGyQ?authuser=0&hl=fr&rclk=1,4.9,51,Plombier,7 Av. de l'Alzine,,0468642177,https://www.facebook.com/Thermicienconfort66/?locale=fr_FR,chauffagiste,Perpignan,gps_9km,2,,,,,5
a95328d5-908c-4143-8e2e-2dac5b78094a,chauffagiste,RenoSafe,https://www.google.com/maps/place/RenoSafe/data=!4m7!3m6!1s0x27033f54e3d7b79f:0xd1a78251d0d1bec3!8m2!3d45.8416991!4d1.255171!16s%2Fg%2F11wqw2_d1c!19sChIJn7fX41Q_AycRw77R0FGCp9E?authuser=0&hl=fr&rclk=1,5.0,72,Chauffagiste,20 Rue Fizot Lavergne,,0554545419,https://www.renosafe.fr/,chauffagiste,Limoges,gps_1km,3,contact@renosafe.fr,high,contact@renosafe.fr,high,3
efcbf3f6-f7a1-40cd-8f02-0fdada46ab5c,chauffagiste,ENGIE Home Services,https://www.google.com/maps/place/ENGIE+Home+Services/data=!4m7!3m6!1s0x478d7d34ae8c6b17:0xce6418fd3728959a!8m2!3d47.2641385!4d6.0573186!16s%2Fg%2F1pp2vh0v6!19sChIJF2uMrjR9jUcRmpUoN_0YZM4?authuser=0&hl=fr&rclk=1,4.6,449,Chauffagiste,1 Rue du Valset,,0381507676,https://agence.engie-homeservices.fr/133-engie-home-services-besancon?utm_source=gmb,chauffagiste,Besançon,gps_3km,2,,,,,5
a8a3c832-c7ff-4137-82bd-242736e6032a,chauffagiste,J2F,https://www.google.com/maps/place/J2F/data=!4m7!3m6!1s0x12b06c829f013d19:0xbb0877e4ea67d062!8m2!3d42.7042547!4d2.8913475!16s%2Fg%2F11b6dg4b2b!19sChIJGT0Bn4JssBIRYtBn6uR3CLs?authuser=0&hl=fr&rclk=1,4.9,75,Chauffagiste,18 Av. Louis Torcatis,,0468348150,http://www.entreprise-j2f.com/,chauffagiste,Perpignan,gps_0km,2,,,,,5
ff79ce69-f3bd-4a30-b634-f56f63c6f18e,chauffagiste,FA2I PLOMBERIE CHAUFFAGE,https://www.google.com/maps/place/FA2I+PLOMBERIE+CHAUFFAGE/data=!4m7!3m6!1s0x478d638d7c59ebeb:0x9a077a7676ab240c!8m2!3d47.2247002!4d5.9747484!16s%2Fg%2F1yg56gt4b!19sChIJ6-tZfI1jjUcRDCSrdnZ6B5o?authuser=0&hl=fr&rclk=1,4.8,155,Plombier,19 Rue de Champagne,,0672657151,http://fa2i.com/,chauffagiste,Besançon,gps_4km,2,fa2i.plomberie.chauffage@gmail.com,medium,fa2i.plomberie.chauffage@gmail.com,medium,5
ced69500-d182-421b-8227-7ffe33f8b1a4,chauffagiste,Service Gaz Maintenance,https://www.google.com/maps/place/Service+Gaz+Maintenance/data=!4m7!3m6!1s0x478d62d80ae785bb:0x17b40196f0d4d9ad!8m2!3d47.2544064!4d6.0343788!16s%2Fg%2F11csb3q95b!19sChIJu4XnCthijUcRrdnU8JYBtBc?authuser=0&hl=fr&rclk=1,4.7,59,Chauffagiste,14 Rue Résal,,0381804460,https://www.servicegaz-maintenance.fr/,chauffagiste,Besançon,gps_1km,2,,,,,5
d96f4d41-fd5a-41cc-b9dd-73fa8502cdde,chauffagiste,SASU COMES,https://www.google.com/maps/place/SASU+COMES/data=!4m7!3m6!1s0x12b06fee6a030493:0xf5e9e1a716d4d9e6!8m2!3d42.6988586!4d2.8873306!16s%2Fg%2F11fnwdcfp1!19sChIJkwQDau5vsBIR5tnUFqfh6fU?authuser=0&hl=fr&rclk=1,4.7,54,Chauffagiste,3 Pl. de Catalogne,,0626726158,https://plomberie-comes.fr/,chauffagiste,Perpignan,gps_0km,2,sasucomes@gmail.com,medium,sasucomes@gmail.com,medium,4
6a7cb80b-4f89-49da-92bf-9e7192203d1e,chauffagiste,Entreprise Condamine,https://www.google.com/maps/place/Entreprise+Condamine/data=!4m7!3m6!1s0x478d62f4ab3ac7c7:0x92ef293833244173!8m2!3d47.2716793!4d6.0104326!16s%2Fg%2F1tqydd9n!19sChIJx8c6q_RijUcRc0EkMzgp75I?authuser=0&hl=fr&rclk=1,4.5,32,Plombier,25 Chem. des Essarts,,0381889405,http://www.condamine-entreprise.fr/,chauffagiste,Besançon,gps_3km,2,stecondamine@stecondamine.fr,low,stecondamine@stecondamine.fr,low,4
79d0c9c1-19ee-4465-9eba-a80c2af0a0c5,chauffagiste,Water Plomberie,https://www.google.com/maps/place/Water+Plomberie/data=!4m7!3m6!1s0x47fdbf550c75b9dd:0x260bc868a1adf429!8m2!3d46.5722742!4d0.3569248!16s%2Fg%2F11rm_6_ksb!19sChIJ3bl1DFW__UcRKfStoWjICyY?authuser=0&hl=fr&rclk=1,4.7,99,Chauffagiste,·,,0549922309,http://www.water-plomberie.fr/?utm_source=gmb,chauffagiste,Poitiers,gps_1km,2,waterplomberie86@gmail.com;contact@simplebo.fr,medium;low,waterplomberie86@gmail.com,medium,4
af7fb479-289f-4f45-8420-175571812428,chauffagiste,ELETER CONFORT - Menuiserie - Électricité - Climatisation - Plomberie - Photovoltaïque,https://www.google.com/maps/place/ELETER+CONFORT+-+Menuiserie+-+%C3%89lectricit%C3%A9+-+Climatisation+-+Plomberie+-+Photovolta%C3%AFque/data=!4m7!3m6!1s0x12b0690db0975c5d:0x56531387153e3ac2!8m2!3d42.7317163!4d2.9088516!16s%2Fg%2F11ghpp3m2d!19sChIJXVyXsA1psBIRwjo-FYcTU1Y?authuser=0&hl=fr&rclk=1,4.6,66,Plombier,·,,0468552363,http://www.eleterconfort.fr/,chauffagiste,Perpignan,gps_3km,2,eleter@orange.fr,medium,eleter@orange.fr,medium,5
74aae8d5-3ac9-4d54-9842-29daff2618d7,chauffagiste,Entreprise FICHET,https://www.google.com/maps/place/Entreprise+FICHET/data=!4m7!3m6!1s0x47fdbe08d82e16cd:0x6b06f5b9a6d5c231!8m2!3d46.5547231!4d0.2960898!16s%2Fg%2F1tc_dmjt!19sChIJzRYu2Ai-_UcRMcLVprn1Bms?authuser=0&hl=fr&rclk=1,4.6,45,Chauffagiste,·,,0549410674,http://www.entreprise-fichet.com/,chauffagiste,Poitiers,gps_4km,2,contact@entreprise-fichet.com,high,contact@entreprise-fichet.com,high,4
a959dbba-0943-42f5-896c-8d28b5351d9e,chauffagiste,RVT SaniThermie,https://www.google.com/maps/place/RVT+SaniThermie/data=!4m7!3m6!1s0x47fcd517331b1707:0x6ad6045b212fe79b!8m2!3d47.417983!4d0.6815069!16s%2Fg%2F11pwbsfmtq!19sChIJBxcbMxfV_EcRm-cvIVsE1mo?authuser=0&hl=fr&rclk=1,4.7,116,Chauffagiste,2 Rue Delaroche,,0605824840,http://plombier37.fr/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb,chauffagiste,Tours,gps_3km,2,,,,,5
989c9a4b-2fb1-489c-80b0-58642d62b0e9,chauffagiste,Allo Débouchage Perpignan - Débouchage canalisations,https://www.google.com/maps/place/Allo+D%C3%A9bouchage+Perpignan+-+D%C3%A9bouchage+canalisations/data=!4m7!3m6!1s0x12b06fa9605500c7:0xc40bff19152a9bdd!8m2!3d42.6835304!4d2.9021482!16s%2Fg%2F11rq7s96y8!19sChIJxwBVYKlvsBIR3ZsqFRn_C8Q?authuser=0&hl=fr&rclk=1,4.9,69,Plombier,7 Pass. de l'Université,,0763643905,https://www.allodebouchage.com/nos-zones-dintervention/occitanie/66-pyrenees-orientales/perpignan/,chauffagiste,Perpignan,name,2,,,,,5
a32967bd-fcce-4c52-9314-9e20dc1f04c2,chauffagiste,Isole Plus Energies,https://www.google.com/maps/place/Isole+Plus+Energies/data=!4m7!3m6!1s0x478d7d337b6c0d99:0xde2e777508532b77!8m2!3d47.2450036!4d6.0109454!16s%2Fg%2F11c3k2vhr4!19sChIJmQ1sezN9jUcRdytTCHV3Lt4?authuser=0&hl=fr&rclk=1,4.5,27,Chauffagiste,·,,0963420597,http://www.isole-plus.fr/?utm_source=gmb,chauffagiste,Besançon,gps_1km,2,contact@isoleplus.com,low,contact@isoleplus.com,low,4
33df2c8e-9e0f-494b-99ff-a502df3ffbf7,chauffagiste,Bax solutions,https://www.google.com/maps/place/Bax+solutions/data=!4m7!3m6!1s0x47fdbf3a84c73109:0xb69bf3a108fbe89a!8m2!3d46.5666651!4d0.3462423!16s%2Fg%2F11rvh4lmd6!19sChIJCTHHhDq__UcRmuj7CKHzm7Y?authuser=0&hl=fr&rclk=1,5.0,18,Chauffagiste,49 Rue Puvis de Chavannes,,0607362097,http://www.depannageplombierchauffagiste.fr/,chauffagiste,Poitiers,gps_1km,2,,,,,5
